"GeographyCode","KS101EW0001","KS101EW0002","KS101EW0003","KS101EW0004","KS101EW0005","KS101EW0006","KS101EW0007","KS101EW0008","KS101EW0009","KS101EW0010","KS101EW0011","KS101EW0012"
"E00004208",303,158,145,303,0,3,1.6,189.375,52.14521452,47.85478548,100,0
"E00004209",271,132,139,271,0,1,4.02,67.41293532,48.70848708,51.29151292,100,0
"E00004210",323,159,164,323,0,0,1.21,266.9421488,49.22600619,50.77399381,100,0
"E00004211",306,152,154,306,0,3,3.96,77.27272727,49.67320261,50.32679739,100,0
"E00004212",330,168,162,330,0,3,1.78,185.3932584,50.90909091,49.09090909,100,0
"E00004213",456,207,249,456,0,6,6.43,70.91757387,45.39473684,54.60526316,100,0
"E00004214",521,264,257,521,0,7,8.36,62.32057416,50.67178503,49.32821497,100,0
"E00004215",269,131,138,269,0,5,1.92,140.1041667,48.69888476,51.30111524,100,0
"E00004216",299,142,157,299,0,9,1.91,156.5445026,47.4916388,52.5083612,100,0
"E00004217",244,127,117,244,0,2,1.53,159.4771242,52.04918033,47.95081967,100,0
"E00004218",305,143,162,305,0,3,1.37,222.6277372,46.8852459,53.1147541,100,0
"E00004219",366,201,165,366,0,4,2.38,153.7815126,54.91803279,45.08196721,100,0
"E00004220",170,77,93,170,0,1,0.78,217.9487179,45.29411765,54.70588235,100,0
"E00004221",232,122,110,232,0,0,1.14,203.5087719,52.5862069,47.4137931,100,0
"E00004222",215,108,107,211,4,6,0.81,265.4320988,50.23255814,49.76744186,98.13953488,1.860465116
"E00004223",321,159,162,321,0,4,3.11,103.2154341,49.53271028,50.46728972,100,0
"E00004224",280,142,138,280,0,3,1.84,152.173913,50.71428571,49.28571429,100,0
"E00004225",463,263,200,386,77,0,7.27,63.68638239,56.80345572,43.19654428,83.36933045,16.63066955
"E00004226",256,124,132,256,0,7,2.1,121.9047619,48.4375,51.5625,100,0
"E00004227",271,135,136,271,0,2,1.56,173.7179487,49.81549815,50.18450185,100,0
"E00004228",204,97,107,204,0,11,1.15,177.3913043,47.54901961,52.45098039,100,0
"E00004229",318,173,145,318,0,5,3.29,96.65653495,54.40251572,45.59748428,100,0
"E00004230",283,140,143,283,0,0,1.46,193.8356164,49.46996466,50.53003534,100,0
"E00004231",328,144,184,328,0,9,1.96,167.3469388,43.90243902,56.09756098,100,0
"E00004232",202,94,108,202,0,3,1.04,194.2307692,46.53465347,53.46534653,100,0
"E00004233",231,105,126,231,0,4,1.28,180.46875,45.45454545,54.54545455,100,0
"E00004234",242,118,124,242,0,1,1.89,128.042328,48.76033058,51.23966942,100,0
"E00004235",326,177,149,326,0,2,2.99,109.0301003,54.29447853,45.70552147,100,0
"E00004236",329,177,152,329,0,1,2.9,113.4482759,53.7993921,46.2006079,100,0
"E00004237",267,137,130,267,0,3,0.96,278.125,51.31086142,48.68913858,100,0
"E00004238",290,141,149,290,0,5,3.74,77.54010695,48.62068966,51.37931034,100,0
"E00004239",215,91,124,215,0,0,1.02,210.7843137,42.3255814,57.6744186,100,0
"E00004240",329,163,166,329,0,3,3.7,88.91891892,49.54407295,50.45592705,100,0
"E00004241",295,146,149,295,0,12,3.39,87.02064897,49.49152542,50.50847458,100,0
"E00004242",176,72,104,176,0,5,1.12,157.1428571,40.90909091,59.09090909,100,0
"E00004243",290,149,141,290,0,12,2.25,128.8888889,51.37931034,48.62068966,100,0
"E00004244",292,134,158,292,0,5,0.97,301.0309278,45.89041096,54.10958904,100,0
"E00004245",317,145,172,317,0,3,2.33,136.0515021,45.74132492,54.25867508,100,0
"E00004246",792,394,398,264,528,12,3.57,221.8487395,49.74747475,50.25252525,33.33333333,66.66666667
"E00004247",314,136,178,314,0,4,3.92,80.10204082,43.31210191,56.68789809,100,0
"E00004248",446,213,233,446,0,5,1.83,243.715847,47.75784753,52.24215247,100,0
"E00004249",226,99,127,226,0,1,1.71,132.1637427,43.80530973,56.19469027,100,0
"E00004250",271,138,133,271,0,7,2.16,125.462963,50.92250923,49.07749077,100,0
"E00004251",231,110,121,231,0,2,3.39,68.14159292,47.61904762,52.38095238,100,0
"E00004252",252,109,143,252,0,2,1.72,146.5116279,43.25396825,56.74603175,100,0
"E00004253",296,146,150,296,0,0,2.12,139.6226415,49.32432432,50.67567568,100,0
"E00004254",315,145,170,315,0,0,1.14,276.3157895,46.03174603,53.96825397,100,0
"E00004255",282,136,146,282,0,4,1.81,155.801105,48.22695035,51.77304965,100,0
"E00004256",361,165,196,361,0,2,1.77,203.9548023,45.70637119,54.29362881,100,0
"E00004257",264,140,124,264,0,0,2.02,130.6930693,53.03030303,46.96969697,100,0
"E00004258",236,120,116,236,0,1,1.51,156.2913907,50.84745763,49.15254237,100,0
"E00004259",328,165,163,328,0,0,1.03,318.4466019,50.30487805,49.69512195,100,0
"E00004260",220,131,89,220,0,2,1.12,196.4285714,59.54545455,40.45454545,100,0
"E00004261",275,122,153,275,0,1,0.96,286.4583333,44.36363636,55.63636364,100,0
"E00004262",281,137,144,281,0,1,1.83,153.5519126,48.7544484,51.2455516,100,0
"E00004263",385,202,183,385,0,0,2.43,158.436214,52.46753247,47.53246753,100,0
"E00004264",348,190,158,348,0,0,2.21,157.4660633,54.59770115,45.40229885,100,0
"E00004265",234,96,138,234,0,0,1.55,150.9677419,41.02564103,58.97435897,100,0
"E00004266",345,164,181,345,0,0,2.56,134.765625,47.53623188,52.46376812,100,0
"E00004268",319,155,164,319,0,1,3.68,86.68478261,48.58934169,51.41065831,100,0
"E00004269",231,102,129,231,0,0,0.92,251.0869565,44.15584416,55.84415584,100,0
"E00004270",448,219,229,448,0,0,2.04,219.6078431,48.88392857,51.11607143,100,0
"E00004271",328,183,145,328,0,1,1.37,239.4160584,55.79268293,44.20731707,100,0
"E00004272",273,131,142,273,0,6,2.07,131.884058,47.98534799,52.01465201,100,0
"E00004273",364,183,181,364,0,8,3.47,104.8991354,50.27472527,49.72527473,100,0
"E00004274",291,131,160,291,0,3,1.89,153.968254,45.01718213,54.98281787,100,0
"E00004275",199,97,102,199,0,1,1.32,150.7575758,48.74371859,51.25628141,100,0
"E00004276",274,120,154,274,0,3,1.86,147.311828,43.79562044,56.20437956,100,0
"E00004277",259,126,133,259,0,2,1.39,186.3309353,48.64864865,51.35135135,100,0
"E00004278",218,104,114,218,0,2,1.42,153.5211268,47.70642202,52.29357798,100,0
"E00004279",290,152,138,290,0,0,1.36,213.2352941,52.4137931,47.5862069,100,0
"E00004280",211,106,105,211,0,6,1.75,120.5714286,50.23696682,49.76303318,100,0
"E00004281",251,117,134,251,0,7,1.65,152.1212121,46.61354582,53.38645418,100,0
"E00004282",302,150,152,302,0,2,3.77,80.1061008,49.66887417,50.33112583,100,0
"E00004283",267,138,129,267,0,5,2.75,97.09090909,51.68539326,48.31460674,100,0
"E00004284",247,136,111,247,0,0,1.73,142.7745665,55.06072874,44.93927126,100,0
"E00004285",270,125,145,270,0,2,2.5,108,46.2962963,53.7037037,100,0
"E00004286",294,148,146,294,0,0,2.29,128.3842795,50.34013605,49.65986395,100,0
"E00004287",273,139,134,265,8,4,0.98,278.5714286,50.91575092,49.08424908,97.06959707,2.93040293
"E00004288",318,161,157,318,0,0,1.61,197.515528,50.62893082,49.37106918,100,0
"E00004289",232,128,104,232,0,0,1.17,198.2905983,55.17241379,44.82758621,100,0
"E00004290",306,173,133,306,0,2,1.76,173.8636364,56.53594771,43.46405229,100,0
"E00004291",340,158,182,340,0,4,2.34,145.2991453,46.47058824,53.52941176,100,0
"E00004292",332,164,168,332,0,1,0.81,409.8765432,49.39759036,50.60240964,100,0
"E00004293",276,139,137,276,0,4,1.72,160.4651163,50.36231884,49.63768116,100,0
"E00004294",215,117,98,215,0,0,2.45,87.75510204,54.41860465,45.58139535,100,0
"E00004295",389,198,191,378,11,16,15.53,25.04829363,50.89974293,49.10025707,97.1722365,2.827763496
"E00004296",383,185,198,383,0,3,3.5,109.4285714,48.30287206,51.69712794,100,0
"E00004297",319,154,165,291,28,0,2.38,134.0336134,48.27586207,51.72413793,91.22257053,8.777429467
"E00004298",311,149,162,311,0,11,5.5,56.54545455,47.90996785,52.09003215,100,0
"E00004299",302,157,145,302,0,5,2.07,145.8937198,51.98675497,48.01324503,100,0
"E00004300",273,125,148,273,0,3,2.56,106.640625,45.78754579,54.21245421,100,0
"E00004301",503,259,244,503,0,2,2.54,198.0314961,51.49105368,48.50894632,100,0
"E00004302",303,144,159,303,0,3,3.72,81.4516129,47.52475248,52.47524752,100,0
"E00004303",299,145,154,299,0,9,3.4,87.94117647,48.49498328,51.50501672,100,0
"E00004304",397,200,197,397,0,4,2.08,190.8653846,50.37783375,49.62216625,100,0
"E00004305",355,163,192,355,0,3,1.8,197.2222222,45.91549296,54.08450704,100,0
"E00004306",315,161,154,315,0,0,1.86,169.3548387,51.11111111,48.88888889,100,0
"E00004307",368,180,188,368,0,4,2.56,143.75,48.91304348,51.08695652,100,0
"E00004308",278,130,148,278,0,3,2,139,46.76258993,53.23741007,100,0
"E00004309",286,150,136,286,0,3,2.02,141.5841584,52.44755245,47.55244755,100,0
"E00004310",306,139,167,306,0,2,1.75,174.8571429,45.4248366,54.5751634,100,0
"E00004311",282,144,138,282,0,5,2.7,104.4444444,51.06382979,48.93617021,100,0
"E00004312",321,170,151,321,0,2,2.4,133.75,52.95950156,47.04049844,100,0
"E00004313",279,125,154,279,0,5,1.37,203.649635,44.80286738,55.19713262,100,0
"E00004314",318,169,149,312,6,0,2.29,138.8646288,53.14465409,46.85534591,98.11320755,1.886792453
"E00004315",304,158,146,304,0,3,1.78,170.7865169,51.97368421,48.02631579,100,0
"E00004316",244,137,107,244,0,2,1.55,157.4193548,56.14754098,43.85245902,100,0
"E00004317",390,187,203,390,0,6,2.7,144.4444444,47.94871795,52.05128205,100,0
"E00004318",282,149,133,282,0,6,2.54,111.023622,52.83687943,47.16312057,100,0
"E00004319",261,131,130,261,0,1,2.03,128.5714286,50.19157088,49.80842912,100,0
"E00004320",268,139,129,268,0,0,3.03,88.44884488,51.86567164,48.13432836,100,0
"E00004321",357,210,147,299,58,7,4.26,83.8028169,58.82352941,41.17647059,83.7535014,16.2464986
"E00004322",296,147,149,296,0,8,8.87,33.37091319,49.66216216,50.33783784,100,0
"E00004323",591,271,320,236,355,16,4.62,127.9220779,45.85448393,54.14551607,39.9323181,60.0676819
"E00004324",299,137,162,299,0,6,5.45,54.86238532,45.81939799,54.18060201,100,0
"E00004325",235,113,122,235,0,4,3.07,76.54723127,48.08510638,51.91489362,100,0
"E00004326",265,134,131,265,0,3,2.54,104.3307087,50.56603774,49.43396226,100,0
"E00004327",320,145,175,320,0,2,3.49,91.69054441,45.3125,54.6875,100,0
"E00004328",260,127,133,237,23,0,2.22,117.1171171,48.84615385,51.15384615,91.15384615,8.846153846
"E00004329",342,150,192,298,44,7,2.47,138.4615385,43.85964912,56.14035088,87.13450292,12.86549708
"E00004330",294,156,138,294,0,0,1.49,197.3154362,53.06122449,46.93877551,100,0
"E00004331",281,148,133,281,0,1,2.26,124.3362832,52.66903915,47.33096085,100,0
"E00004332",189,87,102,189,0,4,3.04,62.17105263,46.03174603,53.96825397,100,0
"E00004333",247,118,129,247,0,5,1.12,220.5357143,47.77327935,52.22672065,100,0
"E00004334",212,102,110,212,0,2,2.14,99.06542056,48.11320755,51.88679245,100,0
"E00004335",295,148,147,295,0,7,2.03,145.320197,50.16949153,49.83050847,100,0
"E00004336",347,167,180,346,1,0,2.18,159.1743119,48.12680115,51.87319885,99.71181556,0.288184438
"E00004337",260,125,135,260,0,2,3.54,73.44632768,48.07692308,51.92307692,100,0
"E00004338",271,124,147,271,0,3,3.85,70.38961039,45.75645756,54.24354244,100,0
"E00004339",234,99,135,234,0,2,3.86,60.62176166,42.30769231,57.69230769,100,0
"E00004340",221,118,103,221,0,4,1.76,125.5681818,53.39366516,46.60633484,100,0
"E00004341",235,124,111,234,1,0,0.92,255.4347826,52.76595745,47.23404255,99.57446809,0.425531915
"E00004342",197,92,105,197,0,3,1.24,158.8709677,46.70050761,53.29949239,100,0
"E00004343",221,103,118,221,0,3,1.58,139.8734177,46.60633484,53.39366516,100,0
"E00004344",249,126,123,242,7,1,1.67,149.1017964,50.60240964,49.39759036,97.18875502,2.81124498
"E00004345",309,138,171,309,0,12,8.19,37.72893773,44.66019417,55.33980583,100,0
"E00004346",299,137,162,247,52,5,7.18,41.64345404,45.81939799,54.18060201,82.60869565,17.39130435
"E00004347",247,127,120,247,0,5,3.28,75.30487805,51.41700405,48.58299595,100,0
"E00004348",279,130,149,272,7,5,2.96,94.25675676,46.59498208,53.40501792,97.49103943,2.508960573
"E00004349",344,178,166,344,0,11,4.3,80,51.74418605,48.25581395,100,0
"E00004350",268,136,132,268,0,3,3.92,68.36734694,50.74626866,49.25373134,100,0
"E00004351",294,120,174,272,22,8,4.8,61.25,40.81632653,59.18367347,92.5170068,7.482993197
"E00004352",303,142,161,303,0,14,5.11,59.29549902,46.86468647,53.13531353,100,0
"E00004353",251,116,135,251,0,2,2.73,91.94139194,46.21513944,53.78486056,100,0
"E00004354",250,115,135,250,0,4,4.77,52.41090147,46,54,100,0
"E00004355",261,135,126,261,0,5,3.4,76.76470588,51.72413793,48.27586207,100,0
"E00004356",315,159,156,315,0,7,5.51,57.16878403,50.47619048,49.52380952,100,0
"E00004357",350,182,168,350,0,5,5.6,62.5,52,48,100,0
"E00004358",272,137,135,272,0,0,4.87,55.85215606,50.36764706,49.63235294,100,0
"E00004359",314,163,151,314,0,5,6.34,49.52681388,51.91082803,48.08917197,100,0
"E00004360",275,131,144,275,0,0,3.3,83.33333333,47.63636364,52.36363636,100,0
"E00004361",369,173,196,216,153,10,4.32,85.41666667,46.88346883,53.11653117,58.53658537,41.46341463
"E00004362",336,164,172,336,0,5,2.6,129.2307692,48.80952381,51.19047619,100,0
"E00004363",416,196,220,401,15,5,2.88,144.4444444,47.11538462,52.88461538,96.39423077,3.605769231
"E00004364",550,267,283,509,41,8,3.73,147.4530831,48.54545455,51.45454545,92.54545455,7.454545455
"E00004365",251,120,131,251,0,2,1.82,137.9120879,47.80876494,52.19123506,100,0
"E00004366",281,153,128,281,0,3,0.77,364.9350649,54.44839858,45.55160142,100,0
"E00004367",347,165,182,347,0,7,1.04,333.6538462,47.55043228,52.44956772,100,0
"E00004368",362,172,190,362,0,3,3.08,117.5324675,47.51381215,52.48618785,100,0
"E00004369",267,121,146,267,0,2,2.04,130.8823529,45.31835206,54.68164794,100,0
"E00004370",243,114,129,243,0,1,2.34,103.8461538,46.91358025,53.08641975,100,0
"E00004371",227,107,120,227,0,0,0.47,482.9787234,47.13656388,52.86343612,100,0
"E00004372",305,145,160,305,0,6,1.51,201.986755,47.54098361,52.45901639,100,0
"E00004373",336,161,175,336,0,2,1.44,233.3333333,47.91666667,52.08333333,100,0
"E00004374",229,100,129,229,0,2,0.88,260.2272727,43.66812227,56.33187773,100,0
"E00004375",253,124,129,253,0,2,1.81,139.7790055,49.01185771,50.98814229,100,0
"E00004376",401,192,209,401,0,4,2.51,159.7609562,47.88029925,52.11970075,100,0
"E00004377",222,106,116,222,0,6,1.28,173.4375,47.74774775,52.25225225,100,0
"E00004378",309,152,157,309,0,3,2.53,122.1343874,49.19093851,50.80906149,100,0
"E00004379",267,122,145,267,0,6,2.26,118.1415929,45.6928839,54.3071161,100,0
"E00004380",347,172,175,347,0,1,1.4,247.8571429,49.56772334,50.43227666,100,0
"E00004381",286,135,151,286,0,4,2.21,129.4117647,47.2027972,52.7972028,100,0
"E00004382",291,144,147,291,0,1,1.35,215.5555556,49.48453608,50.51546392,100,0
"E00004383",206,95,111,206,0,3,1.56,132.0512821,46.11650485,53.88349515,100,0
"E00004384",220,110,110,220,0,2,1.77,124.2937853,50,50,100,0
"E00004385",226,108,118,226,0,7,2.15,105.1162791,47.78761062,52.21238938,100,0
"E00004386",258,126,132,258,0,8,1.46,176.7123288,48.8372093,51.1627907,100,0
"E00004387",203,92,111,203,0,1,1.01,200.990099,45.32019704,54.67980296,100,0
"E00004388",235,122,113,235,0,3,0.98,239.7959184,51.91489362,48.08510638,100,0
"E00004389",275,140,135,275,0,3,1.49,184.5637584,50.90909091,49.09090909,100,0
"E00004390",275,125,150,275,0,4,1.32,208.3333333,45.45454545,54.54545455,100,0
"E00004391",310,153,157,310,0,6,2.43,127.5720165,49.35483871,50.64516129,100,0
"E00004392",239,115,124,239,0,10,1.82,131.3186813,48.11715481,51.88284519,100,0
"E00004393",280,130,150,280,0,2,1.94,144.3298969,46.42857143,53.57142857,100,0
"E00004394",199,96,103,199,0,2,0.87,228.7356322,48.24120603,51.75879397,100,0
"E00004395",271,143,128,263,8,4,2.34,115.8119658,52.76752768,47.23247232,97.04797048,2.95202952
"E00004396",279,144,135,279,0,3,1.59,175.4716981,51.61290323,48.38709677,100,0
"E00004397",298,143,155,298,0,10,3.07,97.06840391,47.98657718,52.01342282,100,0
"E00004398",232,104,128,232,0,2,1.61,144.0993789,44.82758621,55.17241379,100,0
"E00004399",392,185,207,392,0,4,1.21,323.9669421,47.19387755,52.80612245,100,0
"E00004400",340,175,165,340,0,5,0.5,680,51.47058824,48.52941176,100,0
"E00004401",289,145,144,289,0,9,4.68,61.75213675,50.17301038,49.82698962,100,0
"E00004402",251,129,122,251,0,9,1.35,185.9259259,51.39442231,48.60557769,100,0
"E00004403",282,141,141,282,0,11,69.77,4.041851799,50,50,100,0
"E00004404",266,124,142,266,0,10,10.49,25.35748332,46.61654135,53.38345865,100,0
"E00004405",304,160,144,303,1,9,4.89,62.16768916,52.63157895,47.36842105,99.67105263,0.328947368
"E00004406",238,112,126,238,0,4,7.27,32.73727648,47.05882353,52.94117647,100,0
"E00004407",341,158,183,281,60,10,19.92,17.1184739,46.33431085,53.66568915,82.40469208,17.59530792
"E00004408",259,122,137,259,0,10,4.65,55.69892473,47.1042471,52.8957529,100,0
"E00004409",250,120,130,250,0,9,1.43,174.8251748,48,52,100,0
"E00004410",260,126,134,260,0,5,1.5,173.3333333,48.46153846,51.53846154,100,0
"E00004411",252,121,131,252,0,5,1.69,149.112426,48.01587302,51.98412698,100,0
"E00004412",267,126,141,267,0,3,2.16,123.6111111,47.19101124,52.80898876,100,0
"E00004413",243,129,114,243,0,5,1.76,138.0681818,53.08641975,46.91358025,100,0
"E00004414",284,131,153,284,0,13,2.26,125.6637168,46.12676056,53.87323944,100,0
"E00004415",303,157,146,303,0,4,1.6,189.375,51.81518152,48.18481848,100,0
"E00004416",258,121,137,258,0,2,41.15,6.269744836,46.89922481,53.10077519,100,0
"E00004417",283,135,148,283,0,4,2.3,123.0434783,47.70318021,52.29681979,100,0
"E00004418",260,126,134,260,0,4,3.03,85.80858086,48.46153846,51.53846154,100,0
"E00004419",244,135,109,244,0,2,1.87,130.4812834,55.32786885,44.67213115,100,0
"E00004420",266,140,126,266,0,6,1.88,141.4893617,52.63157895,47.36842105,100,0
"E00004421",298,152,146,298,0,13,1.65,180.6060606,51.00671141,48.99328859,100,0
"E00004422",183,92,91,183,0,0,1.85,98.91891892,50.27322404,49.72677596,100,0
"E00004423",245,120,125,245,0,0,2.49,98.3935743,48.97959184,51.02040816,100,0
"E00004424",228,118,110,228,0,0,0.88,259.0909091,51.75438596,48.24561404,100,0
"E00004425",352,168,184,352,0,2,3.07,114.6579805,47.72727273,52.27272727,100,0
"E00004426",299,137,162,299,0,8,2.62,114.1221374,45.81939799,54.18060201,100,0
"E00004427",296,130,166,296,0,12,5.31,55.74387947,43.91891892,56.08108108,100,0
"E00004428",220,104,116,220,0,4,0.71,309.8591549,47.27272727,52.72727273,100,0
"E00004429",253,124,129,240,13,6,3.05,82.95081967,49.01185771,50.98814229,94.86166008,5.138339921
"E00004430",170,77,93,169,1,0,0.85,200,45.29411765,54.70588235,99.41176471,0.588235294
"E00004431",265,120,145,265,0,4,2.95,89.83050847,45.28301887,54.71698113,100,0
"E00004432",272,136,136,272,0,7,2.91,93.47079038,50,50,100,0
"E00004433",300,145,155,300,0,4,4.02,74.62686567,48.33333333,51.66666667,100,0
"E00004435",249,117,132,235,14,0,2.26,110.1769912,46.98795181,53.01204819,94.37751004,5.62248996
"E00004436",333,159,174,328,5,7,5.66,58.83392226,47.74774775,52.25225225,98.4984985,1.501501502
"E00004437",260,124,136,260,0,2,3.47,74.92795389,47.69230769,52.30769231,100,0
