"GeographyCode","QS211EW0001","QS211EW0002","QS211EW0003","QS211EW0004","QS211EW0005","QS211EW0006","QS211EW0007","QS211EW0008","QS211EW0009","QS211EW0010","QS211EW0011","QS211EW0012","QS211EW0013","QS211EW0014","QS211EW0015","QS211EW0016","QS211EW0017","QS211EW0018","QS211EW0019","QS211EW0020","QS211EW0021","QS211EW0022","QS211EW0023","QS211EW0024","QS211EW0025","QS211EW0026","QS211EW0027","QS211EW0028","QS211EW0029","QS211EW0030","QS211EW0031","QS211EW0032","QS211EW0033","QS211EW0034","QS211EW0035","QS211EW0036","QS211EW0037","QS211EW0038","QS211EW0039","QS211EW0040","QS211EW0041","QS211EW0042","QS211EW0043","QS211EW0044","QS211EW0045","QS211EW0046","QS211EW0047","QS211EW0048","QS211EW0049","QS211EW0050","QS211EW0051","QS211EW0052","QS211EW0053","QS211EW0054","QS211EW0055","QS211EW0056","QS211EW0057","QS211EW0058","QS211EW0059","QS211EW0060","QS211EW0061","QS211EW0062","QS211EW0063","QS211EW0064","QS211EW0065","QS211EW0066","QS211EW0067","QS211EW0068","QS211EW0069","QS211EW0070","QS211EW0071","QS211EW0072","QS211EW0073","QS211EW0074","QS211EW0075","QS211EW0076","QS211EW0077","QS211EW0078","QS211EW0079","QS211EW0080","QS211EW0081","QS211EW0082","QS211EW0083","QS211EW0084","QS211EW0085","QS211EW0086","QS211EW0087","QS211EW0088","QS211EW0089","QS211EW0090","QS211EW0091","QS211EW0092","QS211EW0093","QS211EW0094","QS211EW0095","QS211EW0096","QS211EW0097","QS211EW0098","QS211EW0099","QS211EW0100","QS211EW0101","QS211EW0102","QS211EW0103","QS211EW0104","QS211EW0105","QS211EW0106","QS211EW0107","QS211EW0108","QS211EW0109","QS211EW0110","QS211EW0111","QS211EW0112","QS211EW0113","QS211EW0114","QS211EW0115","QS211EW0116","QS211EW0117","QS211EW0118","QS211EW0119","QS211EW0120","QS211EW0121","QS211EW0122","QS211EW0123","QS211EW0124","QS211EW0125","QS211EW0126","QS211EW0127","QS211EW0128","QS211EW0129","QS211EW0130","QS211EW0131","QS211EW0132","QS211EW0133","QS211EW0134","QS211EW0135","QS211EW0136","QS211EW0137","QS211EW0138","QS211EW0139","QS211EW0140","QS211EW0141","QS211EW0142","QS211EW0143","QS211EW0144","QS211EW0145","QS211EW0146","QS211EW0147","QS211EW0148","QS211EW0149","QS211EW0150","QS211EW0151","QS211EW0152","QS211EW0153","QS211EW0154","QS211EW0155","QS211EW0156","QS211EW0157","QS211EW0158","QS211EW0159","QS211EW0160","QS211EW0161","QS211EW0162","QS211EW0163","QS211EW0164","QS211EW0165","QS211EW0166","QS211EW0167","QS211EW0168","QS211EW0169","QS211EW0170","QS211EW0171","QS211EW0172","QS211EW0173","QS211EW0174","QS211EW0175","QS211EW0176","QS211EW0177","QS211EW0178","QS211EW0179","QS211EW0180","QS211EW0181","QS211EW0182","QS211EW0183","QS211EW0184","QS211EW0185","QS211EW0186","QS211EW0187","QS211EW0188","QS211EW0189","QS211EW0190","QS211EW0191","QS211EW0192","QS211EW0193","QS211EW0194","QS211EW0195","QS211EW0196","QS211EW0197","QS211EW0198","QS211EW0199","QS211EW0200","QS211EW0201","QS211EW0202","QS211EW0203","QS211EW0204","QS211EW0205","QS211EW0206","QS211EW0207","QS211EW0208","QS211EW0209","QS211EW0210","QS211EW0211","QS211EW0212","QS211EW0213","QS211EW0214","QS211EW0215","QS211EW0216","QS211EW0217","QS211EW0218","QS211EW0219","QS211EW0220","QS211EW0221","QS211EW0222","QS211EW0223","QS211EW0224","QS211EW0225","QS211EW0226","QS211EW0227","QS211EW0228","QS211EW0229","QS211EW0230","QS211EW0231","QS211EW0232","QS211EW0233","QS211EW0234","QS211EW0235","QS211EW0236","QS211EW0237","QS211EW0238","QS211EW0239","QS211EW0240","QS211EW0241","QS211EW0242","QS211EW0243","QS211EW0244","QS211EW0245","QS211EW0246","QS211EW0247","QS211EW0248","QS211EW0249","QS211EW0250","QS211EW0251"
"E00004217",244,131,13,0,0,0,0,0,15,0,1,0,0,0,0,0,0,0,0,0,0,10,0,2,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,4,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004218",305,163,15,0,0,5,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,5,1,0,12,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,41,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004219",366,191,12,0,0,0,0,0,6,2,0,0,0,0,0,0,1,0,0,1,0,5,0,0,0,0,0,9,0,0,4,2,0,0,0,0,0,0,0,0,3,1,0,36,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,11,8,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004220",170,110,7,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004221",232,112,9,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,20,2,0,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"E00004222",215,113,4,0,0,0,0,1,6,0,0,0,0,0,0,0,1,1,0,0,0,7,0,3,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,20,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,6,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,4,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"E00004223",321,104,12,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6,0,0,3,5,0,0,0,0,0,0,0,0,0,1,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,57,7,2,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,17,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,9,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004224",280,166,7,0,0,0,0,0,8,1,0,2,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,6,1,0,10,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,10,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004225",463,177,42,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,2,0,14,0,0,0,0,3,0,0,0,0,0,0,0,10,3,0,34,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,21,4,15,2,0,0,1,0,0,0,0,2,0,3,0,1,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,1,18,3,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004226",256,154,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,28,2,0,4,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,9,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"E00004227",271,159,17,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,1,1,0,0,1,0,3,0,2,0,0,0,0,0,11,0,0,9,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,8,2,1,2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"E00004228",204,124,3,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,6,0,0,1,0,0,0,1,0,0,0,0,0,8,2,0,8,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,6,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"E00004229",318,140,7,0,0,0,0,0,21,0,0,0,0,0,0,0,3,0,0,0,0,7,0,4,2,0,0,3,0,0,0,0,4,0,0,0,0,0,0,3,12,1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,0,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3
"E00004230",283,131,17,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,5,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,5,1,0,13,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,23,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,3,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004231",328,205,14,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0,20,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004232",202,123,6,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,4,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,10,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"E00004233",231,146,7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,13,0,5,1,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"E00004234",242,149,7,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,3,0,1,0,1,0,11,0,0,0,0,1,0,0,0,0,0,0,0,8,1,0,14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,3,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"E00004235",326,143,10,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,5,0,0,4,0,1,0,0,0,0,0,0,0,4,2,2,24,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,7,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"E00004236",329,158,15,0,0,0,0,0,6,0,0,1,0,0,0,0,0,1,0,0,0,5,0,4,0,0,0,11,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,14,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,5,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,1,20,6,1,0,0,0,0,0,0,0,0,2,0,4,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,21,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004237",267,112,15,0,0,0,0,0,6,0,0,0,0,0,0,0,2,1,0,0,0,4,0,2,0,0,0,3,0,0,0,1,2,0,0,0,0,0,0,0,3,0,0,16,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,6,1,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,41,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004238",290,174,5,0,0,0,0,0,1,0,0,3,0,0,0,0,0,3,0,1,0,4,0,3,1,0,0,9,0,0,0,0,1,0,0,0,0,0,0,1,3,1,0,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004239",215,132,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
