"GeographyCode","QS803EW0001","QS803EW0002","QS803EW0003","QS803EW0004","QS803EW0005","QS803EW0006"
"E00004211",306,161,25,40,21,59
"E00004212",330,233,9,16,16,56
"E00004213",456,283,20,13,24,116
"E00004214",521,288,29,32,50,122
"E00004215",269,155,15,25,24,50
"E00004216",299,201,18,23,15,42
"E00004217",244,146,9,22,11,56
"E00004218",305,200,14,11,9,71
"E00004219",366,221,20,22,32,71
"E00004220",170,129,2,1,8,30
"E00004221",232,126,14,18,31,43
"E00004222",215,129,5,19,18,44
"E00004223",321,187,16,14,19,85
"E00004224",280,168,20,24,16,52
"E00004225",463,209,46,64,55,89
"E00004226",256,168,11,24,6,47
"E00004227",271,171,25,20,10,45
"E00004228",204,133,8,16,13,34
"E00004229",318,177,21,37,28,55
"E00004230",283,200,7,5,16,55
"E00004231",328,208,32,17,24,47
"E00004232",202,121,16,14,6,45
"E00004233",231,168,8,7,12,36
"E00004234",242,154,27,12,14,35
"E00004235",326,194,22,21,21,68
"E00004236",329,184,26,21,22,76
"E00004237",267,153,20,20,16,58
"E00004238",290,194,21,14,23,38
"E00004239",215,157,5,1,6,46
"E00004240",329,188,28,13,26,74
"E00004241",295,193,20,14,19,49
"E00004242",176,84,22,6,24,40
"E00004243",290,189,18,18,23,42
"E00004244",292,156,2,13,9,112
"E00004245",317,230,6,12,10,59
"E00004246",792,434,223,26,24,85
"E00004247",314,205,13,16,21,59
"E00004248",446,276,23,29,19,99
"E00004249",226,159,14,7,9,37
"E00004250",271,195,15,7,14,40
"E00004251",231,178,16,5,3,29
"E00004252",252,177,4,14,11,46
"E00004253",296,191,19,13,19,54
"E00004254",315,191,5,12,18,89
"E00004255",282,184,15,13,29,41
"E00004256",361,174,41,13,22,111
"E00004257",264,163,15,16,19,51
"E00004258",236,157,22,5,20,32
"E00004259",328,170,19,7,31,101
"E00004260",220,135,4,5,19,57
"E00004261",275,166,23,12,20,54
"E00004262",281,185,4,6,14,72
"E00004263",385,233,7,9,22,114
"E00004264",348,218,34,22,31,43
"E00004265",234,182,4,4,4,40
"E00004266",345,245,8,13,19,60
"E00004268",319,195,9,6,27,82
"E00004269",231,166,8,4,6,47
"E00004270",448,261,29,26,41,91
"E00004271",328,191,20,11,15,91
"E00004272",273,188,8,5,16,56
"E00004273",364,250,28,18,21,47
"E00004274",291,212,15,12,12,40
"E00004275",199,128,11,7,6,47
"E00004276",274,189,12,9,11,53
"E00004277",259,188,6,11,17,37
"E00004278",218,146,9,14,14,35
"E00004279",290,179,8,14,10,79
"E00004280",211,128,3,5,12,63
"E00004281",251,183,11,12,12,33
"E00004282",302,187,21,11,16,67
"E00004283",267,170,7,13,25,52
"E00004284",247,166,7,9,16,49
"E00004285",270,126,33,26,20,65
"E00004286",294,145,25,18,33,73
"E00004287",273,126,28,27,31,61
"E00004288",318,164,19,27,36,72
"E00004289",232,120,28,21,19,44
"E00004290",306,118,44,29,47,68
"E00004291",340,193,9,9,18,111
"E00004292",332,183,9,12,17,111
"E00004293",276,136,17,13,15,95
"E00004294",215,112,17,13,19,54
"E00004295",389,222,19,25,34,89
"E00004296",383,226,12,18,29,98
"E00004297",319,185,14,19,31,70
"E00004298",311,197,19,22,18,55
"E00004299",302,214,8,8,18,54
"E00004300",273,162,19,17,18,57
"E00004301",503,148,70,105,73,107
"E00004302",303,172,20,28,34,49
"E00004303",299,204,12,5,9,69
"E00004304",397,239,20,21,43,74
"E00004305",355,159,41,18,36,101
"E00004306",315,182,24,19,24,66
"E00004307",368,245,20,15,18,70
"E00004308",278,194,13,13,15,43
"E00004309",286,161,18,21,27,59
"E00004310",306,195,6,21,12,72
"E00004311",282,190,5,12,16,59
"E00004312",321,214,17,18,22,50
"E00004313",279,140,11,19,24,85
"E00004314",318,170,21,33,42,52
"E00004315",304,164,27,23,34,56
"E00004316",244,121,10,23,20,70
"E00004317",390,285,17,29,22,37
"E00004318",282,175,12,15,15,65
"E00004319",261,133,26,31,31,40
"E00004320",268,143,16,17,20,72
"E00004321",357,165,52,48,20,72
"E00004322",296,169,42,10,12,63
"E00004323",591,359,115,25,28,64
"E00004324",299,163,25,16,30,65
"E00004325",235,136,14,9,29,47
"E00004326",265,102,31,19,16,97
"E00004327",320,170,30,29,30,61
"E00004328",260,123,26,26,23,62
"E00004329",342,146,29,34,37,96
"E00004330",294,139,32,32,34,57
"E00004331",281,122,22,25,17,95
"E00004332",189,87,16,8,32,46
"E00004333",247,159,13,10,13,52
"E00004334",212,96,23,31,12,50
"E00004335",295,140,34,35,26,60
"E00004336",347,127,44,55,30,91
"E00004337",260,134,24,31,13,58
"E00004338",271,121,27,28,39,56
"E00004339",234,85,55,28,23,43
"E00004340",221,79,53,35,23,31
"E00004341",235,99,47,25,26,38
"E00004342",197,102,16,20,18,41
"E00004343",221,110,26,20,21,44
"E00004344",249,84,48,29,34,54
"E00004345",309,173,7,46,8,75
"E00004346",299,202,11,24,8,54
"E00004347",247,140,12,13,24,58
"E00004348",279,137,31,24,26,61
"E00004349",344,223,15,18,23,65
"E00004350",268,144,22,25,26,51
"E00004351",294,176,27,19,21,51
"E00004352",303,179,17,22,14,71
"E00004353",251,138,28,22,19,44
"E00004354",250,116,17,19,22,76
"E00004355",261,159,16,15,21,50
"E00004356",315,173,17,22,30,73
"E00004357",350,191,35,36,26,62
"E00004358",272,141,23,11,25,72
"E00004359",314,173,19,23,20,79
"E00004360",275,125,16,24,32,78
"E00004361",369,220,63,23,11,52
"E00004362",336,232,10,14,14,66
"E00004363",416,248,16,8,35,109
"E00004364",550,331,20,11,34,154
"E00004365",251,141,23,30,22,35
"E00004366",281,156,6,7,13,99
"E00004367",347,210,9,4,26,98
"E00004368",362,199,16,25,40,82
"E00004369",267,192,12,9,8,46
"E00004370",243,170,5,16,7,45
"E00004371",227,148,2,3,15,59
"E00004372",305,208,12,10,7,68
"E00004373",336,202,13,12,17,92
"E00004374",229,146,13,12,15,43
"E00004375",253,151,15,11,23,53
"E00004376",401,298,7,9,12,75
"E00004377",222,148,3,6,12,53
"E00004378",309,217,9,19,15,49
"E00004379",267,177,12,13,18,47
"E00004380",347,201,14,24,19,89
"E00004381",286,205,12,11,18,40
"E00004382",291,220,8,12,16,35
"E00004383",206,130,12,5,15,44
"E00004384",220,150,8,13,8,41
"E00004385",226,155,9,9,11,42
"E00004386",258,179,12,17,8,42
"E00004387",203,127,12,13,22,29
"E00004388",235,150,12,7,11,55
"E00004389",275,202,15,14,6,38
"E00004390",275,179,16,13,24,43
"E00004391",310,205,20,24,23,38
"E00004392",239,181,8,8,4,38
"E00004393",280,178,17,12,8,65
"E00004394",199,125,8,9,16,41
"E00004395",271,170,14,20,13,54
"E00004396",279,173,2,12,7,85
"E00004397",298,200,5,7,3,83
"E00004398",232,158,11,12,14,37
"E00004399",392,255,12,11,29,85
"E00004400",340,217,5,6,14,98
"E00004401",289,209,16,2,30,32
"E00004402",251,167,14,19,12,39
"E00004403",282,195,9,13,18,47
"E00004404",266,160,7,24,23,52
"E00004405",304,188,28,11,10,67
"E00004406",238,158,15,12,10,43
"E00004407",341,214,24,12,11,80
"E00004408",259,173,11,14,15,46
"E00004409",250,171,10,10,6,53
"E00004410",260,186,12,16,10,36
"E00004411",252,153,15,14,22,48
"E00004412",267,176,14,22,9,46
"E00004413",243,143,18,25,19,38
"E00004414",284,165,21,23,13,62
"E00004415",303,184,18,37,20,44
"E00004416",258,183,12,5,6,52
"E00004417",283,162,24,28,24,45
"E00004418",260,166,9,22,13,50
"E00004419",244,111,30,48,24,31
"E00004420",266,178,8,11,21,48
"E00004421",298,148,33,39,30,48
"E00004422",183,117,13,19,15,19
"E00004423",245,151,20,13,13,48
"E00004424",228,121,16,27,24,40
"E00004425",352,223,21,16,26,66
"E00004426",299,167,17,28,30,57
"E00004427",296,188,9,13,22,64
"E00004428",220,112,12,27,22,47
"E00004429",253,140,26,31,14,42
"E00004430",170,108,7,8,7,40
"E00004431",265,148,16,20,19,62
"E00004432",272,162,15,10,21,64
"E00004433",300,151,22,34,35,58
"E00004435",249,156,7,12,13,61
"E00004436",333,190,21,15,20,87
"E00004437",260,104,35,19,30,72
"E00004438",229,105,34,21,27,42
"E00004439",245,137,18,22,14,54
"E00004440",255,147,10,24,30,44
"E00004441",265,183,9,20,13,40
"E00004442",247,155,5,6,16,65
"E00004444",432,259,14,21,19,119
"E00004445",236,164,15,16,15,26
"E00004446",304,204,2,8,18,72
"E00004447",106,59,0,10,7,30
"E00004448",334,226,11,15,16,66
"E00004450",381,267,14,22,23,55
"E00004451",263,151,11,16,13,72
"E00004452",316,197,13,30,14,62
"E00004453",409,284,11,6,23,85
"E00004454",473,315,9,15,21,113
"E00004455",351,217,11,6,17,100
"E00004456",322,233,7,3,20,59
"E00004457",246,158,5,21,19,43
"E00004458",440,294,21,23,33,69
"E00004459",310,194,9,6,17,84
"E00004460",220,147,4,0,9,60
"E00004461",388,229,15,10,24,110
"E00004462",237,184,6,8,10,29
"E00004463",364,218,6,6,20,114
"E00004464",110,60,2,0,4,44
"E00004465",373,270,6,6,10,81
"E00004466",220,136,17,19,26,22
"E00004467",304,215,8,6,12,63
"E00004468",516,340,12,16,31,117
"E00004469",262,178,16,13,8,47
"E00004470",329,218,5,16,24,66
"E00004471",218,137,19,11,17,34
"E00004472",356,194,21,14,22,105
"E00004473",240,153,13,15,17,42
"E00004474",362,244,19,37,17,45
"E00004475",291,180,8,8,26,69
"E00004476",352,217,17,2,16,100
"E00004477",298,178,19,14,23,64
"E00004478",438,258,41,37,40,62
"E00004479",294,165,24,17,12,76
"E00004480",243,157,18,7,13,48
"E00004481",313,227,1,8,12,65
"E00004482",293,235,8,9,7,34
"E00004483",284,209,9,12,13,41
"E00004484",299,231,4,5,14,45
"E00004485",274,200,5,8,6,55
"E00004486",276,205,7,10,8,46
"E00004487",213,157,4,7,8,37
"E00004488",211,164,0,0,12,35
"E00004489",284,205,6,6,8,59
"E00004490",247,157,7,2,16,65
"E00004491",301,217,7,6,7,64
"E00004492",325,237,11,11,18,48
"E00004493",229,149,4,8,2,66
"E00004494",393,279,14,16,18,66
"E00004495",256,198,5,2,5,46
"E00004496",343,227,16,7,19,74
"E00004497",260,195,1,5,11,48
"E00004498",332,229,4,7,18,74
"E00004499",393,291,7,8,13,74
"E00004500",169,127,2,5,7,28
"E00004501",116,91,0,2,1,22
"E00004502",254,170,5,6,18,55
"E00004503",209,145,4,6,11,43
"E00004504",352,255,5,6,17,69
"E00004505",291,203,4,17,14,53
"E00004506",286,201,6,8,12,59
"E00004507",259,175,5,5,10,64
"E00004508",292,230,1,4,9,48
"E00004509",328,251,0,3,4,70
"E00004510",303,224,11,4,11,53
"E00004511",339,246,2,12,17,62
"E00004512",269,193,8,9,15,44
"E00004513",273,220,0,6,4,43
"E00004514",284,219,1,6,6,52
"E00004515",259,180,7,12,19,41
"E00004516",357,293,12,7,6,39
"E00004517",268,177,6,4,8,73
"E00004518",247,177,3,5,6,56
"E00004519",274,200,6,10,10,48
"E00004520",259,132,14,15,16,82
"E00004521",259,157,21,21,20,40
"E00004522",197,84,43,24,18,28
"E00004523",548,292,48,30,57,121
"E00004524",367,208,59,31,29,40
"E00004525",254,139,12,26,19,58
"E00004526",593,264,154,51,36,88
"E00004527",234,131,13,15,26,49
"E00004528",327,183,12,24,43,65
"E00004529",447,231,37,47,52,80
"E00004530",229,110,26,17,30,46
"E00004531",293,182,10,22,18,61
"E00004532",324,181,28,40,25,50
"E00004534",236,152,1,4,12,67
"E00004535",205,84,44,19,22,36
"E00004536",233,126,29,21,11,46
"E00004537",165,113,6,3,8,35
"E00004538",193,129,6,8,1,49
"E00004539",133,81,3,8,9,32
"E00004540",365,210,19,17,15,104
"E00004541",219,133,5,4,21,56
"E00004542",360,199,25,19,26,91
"E00004543",214,151,8,13,10,32
"E00004544",286,148,13,6,19,100
"E00004545",451,254,19,20,27,131
"E00004546",224,133,19,19,7,46
"E00004547",406,177,80,51,34,64
"E00004548",208,128,11,8,12,49
"E00004549",288,162,7,22,10,87
"E00004550",389,242,6,10,36,95
"E00004551",428,239,29,55,32,73
"E00004552",317,189,11,19,22,76
"E00004553",301,169,14,13,15,90
"E00004554",406,163,80,60,30,73
"E00004555",327,212,7,9,13,86
"E00004556",301,152,22,18,13,96
"E00004557",177,103,8,12,10,44
"E00004558",277,140,26,22,15,74
"E00004559",503,216,55,88,46,98
"E00004560",227,153,5,6,7,56
"E00004561",268,125,15,59,24,45
"E00004562",272,157,8,23,16,68
"E00004563",579,405,12,17,15,130
"E00004564",297,161,17,32,28,59
"E00004565",309,177,11,3,14,104
"E00004566",284,215,5,5,7,52
"E00004567",385,251,6,12,12,104
"E00004568",359,229,26,16,21,67
"E00004569",325,238,10,13,15,49
"E00004570",316,236,15,9,9,47
"E00004571",333,227,21,17,17,51
"E00004572",382,214,38,32,30,68
"E00004573",335,225,13,13,19,65
"E00004574",372,254,22,20,25,51
"E00004575",342,244,15,11,16,56
"E00004576",354,248,10,18,15,63
"E00004577",334,246,4,7,8,69
"E00004578",283,182,8,14,22,57
"E00004579",253,186,4,6,6,51
"E00004580",301,210,6,12,11,62
"E00004581",236,167,7,6,11,45
"E00004582",279,218,9,7,11,34
"E00004583",373,244,10,21,20,78
"E00004584",367,241,8,19,13,86
"E00004585",260,191,4,10,12,43
"E00004586",247,168,15,16,9,39
"E00004587",264,191,3,3,5,62
"E00004588",322,220,18,18,18,48
"E00004589",277,211,5,8,6,47
"E00004590",215,156,5,9,11,34
"E00004591",262,161,12,10,18,61
"E00004592",197,143,5,4,4,41
"E00004593",525,303,26,56,44,96
"E00004594",255,169,11,14,19,42
"E00004595",315,225,6,7,9,68
"E00004596",226,179,6,6,5,30
"E00004597",585,178,12,168,61,166
"E00004598",242,171,6,6,12,47
"E00004599",311,207,37,16,15,36
"E00004600",345,210,16,10,15,94
"E00004601",289,181,4,14,23,67
"E00004602",252,193,7,10,13,29
"E00004603",358,196,25,6,18,113
"E00004604",262,142,12,15,18,75
"E00004605",279,156,12,12,15,84
"E00004606",376,179,43,29,33,92
"E00004607",188,91,8,9,16,64
"E00004608",347,191,15,18,19,104
"E00004609",404,178,53,24,48,101
"E00004610",265,125,9,23,37,71
"E00004611",192,71,2,1,5,113
"E00004612",299,147,20,19,30,83
"E00004613",246,134,11,10,33,58
"E00004614",527,252,47,61,58,109
"E00004615",210,134,5,13,11,47
"E00004616",269,141,12,29,35,52
"E00004617",211,122,13,18,15,43
"E00004618",245,143,12,15,18,57
"E00004619",243,112,10,15,22,84
"E00004620",255,148,11,15,24,57
"E00004621",297,181,10,15,21,70
"E00004622",405,220,31,39,49,66
"E00004623",335,187,19,19,18,92
"E00004624",275,165,12,15,25,58
"E00004625",338,186,24,17,33,78
"E00004626",395,125,63,74,39,94
"E00004627",186,105,3,10,12,56
"E00004628",230,125,8,11,18,68
"E00004629",223,108,17,26,33,39
"E00004630",188,93,11,30,20,34
"E00004631",247,147,7,11,15,67
"E00004632",227,121,6,9,17,74
"E00004633",336,155,9,16,31,125
"E00004634",283,160,13,20,29,61
"E00004635",299,166,9,10,13,101
"E00004636",266,155,7,2,12,90
"E00004637",239,113,4,17,21,84
"E00004638",308,168,24,15,31,70
"E00004639",205,112,6,6,16,65
"E00004640",336,169,24,39,31,73
"E00004641",364,193,14,17,38,102
"E00004642",344,193,7,6,25,113
"E00004643",353,178,20,17,43,95
"E00004644",369,207,10,18,20,114
"E00004645",172,76,28,22,23,23
"E00004646",268,149,9,17,10,83
"E00004647",371,170,33,58,58,52
"E00004649",227,101,51,22,12,41
"E00004650",327,159,55,30,18,65
"E00004651",159,67,15,10,11,56
"E00004652",237,130,19,7,21,60
"E00004653",151,70,17,18,18,28
"E00004654",141,44,34,27,13,23
"E00004655",464,212,82,67,57,46
"E00004656",402,100,128,97,31,46
"E00004658",318,179,15,22,11,91
"E00004659",404,174,29,94,40,67
"E00004660",351,167,24,62,33,65
"E00004661",268,131,29,33,24,51
"E00004662",288,183,15,13,15,62
"E00004663",361,157,20,33,24,127
"E00004664",358,208,18,32,30,70
"E00004665",260,167,4,6,9,74
"E00004666",426,198,95,45,27,61
"E00004667",207,95,52,11,18,31
"E00004668",171,107,4,4,6,50
"E00004669",293,170,17,20,9,77
"E00004670",251,134,8,30,11,68
"E00004671",470,271,24,14,29,132
"E00004672",223,117,34,27,18,27
"E00004673",282,138,14,5,23,102
"E00004674",240,131,10,9,18,72
"E00004675",232,143,6,9,6,68
"E00004676",967,490,326,53,36,62
"E00004677",325,169,42,18,18,78
"E00004678",334,190,28,8,30,78
"E00004679",180,110,12,7,12,39
"E00004680",263,101,77,38,16,31
"E00004681",293,126,43,38,24,62
"E00004682",165,77,10,7,15,56
"E00004683",173,100,5,9,9,50
"E00004684",320,207,6,12,31,64
"E00004685",321,174,21,15,25,86
"E00004686",310,174,17,15,25,79
"E00004687",245,133,14,9,26,63
"E00004688",411,247,17,23,11,113
"E00004689",323,188,16,26,17,76
"E00004690",229,135,13,9,19,53
"E00004691",478,278,24,56,60,60
"E00004692",432,195,59,59,40,79
"E00004693",361,171,30,78,25,57
"E00004694",285,133,40,26,25,61
"E00004695",459,177,59,64,64,95
"E00004696",348,194,14,23,16,101
"E00004697",295,149,29,20,27,70
"E00004699",161,85,5,6,6,59
"E00004700",280,149,13,24,5,89
"E00004701",306,145,37,27,23,74
"E00004702",265,152,9,6,25,73
"E00004703",298,196,16,15,17,54
"E00004704",374,174,47,45,44,64
"E00004705",351,212,30,26,19,64
"E00004706",426,222,52,48,15,89
"E00004707",455,192,77,82,49,55
"E00004708",200,107,20,14,14,45
"E00004709",388,245,18,28,19,78
"E00004710",311,192,11,36,18,54
"E00004711",298,192,17,17,22,50
"E00004712",324,182,17,31,21,73
"E00004713",164,130,1,0,5,28
"E00004714",282,162,20,23,15,62
"E00004715",311,166,29,21,28,67
"E00004716",318,178,12,11,21,96
"E00004717",183,129,5,7,11,31
"E00004718",316,153,10,11,25,117
"E00004719",423,274,16,11,21,101
"E00004720",232,166,3,4,10,49
"E00004721",338,170,28,13,16,111
"E00004722",294,147,18,12,18,99
"E00004723",264,135,16,14,18,81
"E00004724",324,153,33,30,48,60
"E00004725",403,238,7,13,20,125
"E00004726",234,161,12,8,7,46
"E00004727",322,159,17,15,37,94
"E00004728",563,299,12,28,34,190
"E00004729",256,156,11,11,9,69
"E00004730",160,103,1,0,2,54
"E00004731",323,170,49,28,16,60
"E00004732",417,193,40,15,21,148
"E00004733",246,142,13,22,34,35
"E00004734",343,178,22,13,30,100
"E00004735",274,174,3,8,17,72
"E00004736",257,137,17,20,22,61
"E00004738",261,157,15,20,19,50
"E00004739",274,155,25,28,31,35
"E00004740",306,189,15,20,15,67
"E00004741",315,189,16,22,22,66
"E00004742",459,247,11,12,70,119
"E00004743",396,278,23,17,7,71
"E00004744",331,193,23,11,15,89
"E00004745",286,171,14,5,18,78
"E00004746",314,190,7,16,23,78
"E00004747",330,190,20,18,10,92
"E00004748",344,199,18,33,17,77
"E00004749",528,284,33,19,26,166
"E00004750",447,212,75,50,28,82
"E00004751",240,130,15,7,10,78
"E00004752",331,238,9,8,10,66
"E00004753",308,201,18,9,15,65
"E00004754",302,155,33,17,28,69
"E00004755",260,155,11,6,13,75
"E00004756",259,153,33,10,15,48
"E00004757",334,199,12,17,27,79
"E00004758",232,145,13,7,8,59
"E00004759",233,135,9,11,11,67
"E00004760",195,141,1,4,13,36
"E00004761",358,243,4,7,10,94
"E00004762",347,166,44,42,32,63
"E00004763",223,125,7,17,13,61
"E00004764",240,144,17,8,10,61
"E00004765",242,139,5,10,19,69
"E00004766",234,143,15,27,13,36
"E00004767",296,165,22,25,32,52
"E00004768",220,104,19,35,23,39
"E00004769",275,152,23,25,30,45
"E00004770",204,120,7,9,16,52
"E00004771",310,164,11,18,25,92
"E00004772",273,154,15,18,27,59
"E00004773",251,144,16,21,16,54
"E00004774",206,102,17,18,20,49
"E00004775",267,137,13,39,23,55
"E00004776",310,163,23,30,37,57
"E00004777",301,148,20,18,27,88
"E00004778",254,104,49,19,16,66
"E00004779",299,82,81,46,28,62
"E00004780",276,56,98,45,19,58
"E00004781",297,125,26,40,29,77
"E00004782",253,104,43,25,28,53
"E00004783",311,171,22,25,25,68
"E00004784",264,120,40,20,13,71
"E00004785",288,182,12,15,15,64
"E00004786",194,86,24,24,18,42
"E00004787",281,143,23,26,15,74
"E00004788",249,114,38,29,22,46
"E00004789",234,109,19,16,27,63
"E00004790",245,128,15,23,37,42
"E00004791",238,135,14,16,21,52
"E00004792",267,140,17,25,26,59
"E00004793",252,111,22,31,24,64
"E00004794",521,281,32,31,34,143
"E00004795",251,129,26,19,26,51
"E00004796",263,115,24,46,33,45
"E00004797",336,162,10,27,40,97
"E00004798",242,123,23,16,20,60
"E00004799",306,159,27,37,30,53
"E00004801",286,128,37,36,34,51
"E00004802",229,111,22,23,36,37
"E00004803",153,88,14,15,5,31
"E00004804",219,103,26,33,18,39
"E00004805",226,122,15,13,14,62
"E00004806",256,129,26,24,30,47
"E00004807",246,139,32,12,13,50
"E00004808",230,48,51,48,23,60
"E00004809",253,112,43,39,17,42
"E00004810",295,151,24,24,39,57
"E00004811",270,152,25,22,20,51
"E00004812",358,220,15,17,25,81
"E00004813",374,225,15,25,22,87
"E00004814",209,144,16,5,8,36
"E00004815",512,213,60,77,51,111
"E00004816",245,137,7,37,20,44
"E00004817",258,177,13,12,15,41
"E00004818",202,109,26,27,15,25
"E00004819",335,208,13,23,15,76
"E00004820",292,140,36,33,34,49
"E00004821",191,112,9,19,25,26
"E00004822",350,242,14,16,15,63
"E00004823",387,205,55,16,23,88
"E00004824",218,110,3,26,28,51
"E00004825",201,126,14,11,15,35
"E00004826",235,136,15,21,21,42
"E00004827",344,183,16,10,31,104
"E00004828",273,158,20,16,15,64
"E00004829",238,129,29,23,19,38
"E00004830",304,135,25,29,34,81
"E00004831",255,153,5,6,10,81
"E00004832",342,193,26,25,20,78
"E00004833",331,193,18,26,25,69
"E00004834",442,256,21,29,23,113
"E00004835",327,193,27,32,38,37
"E00004836",335,204,15,24,31,61
"E00004837",400,237,22,35,32,74
"E00004838",258,149,5,16,15,73
"E00004839",341,184,23,26,31,77
"E00004840",236,134,12,29,23,38
"E00004841",276,176,5,6,17,72
"E00004842",266,183,11,19,15,38
"E00004843",206,117,14,25,13,37
"E00004844",276,160,17,21,25,53
"E00004845",240,136,15,21,19,49
"E00004846",279,163,13,28,20,55
"E00004847",238,142,10,20,15,51
"E00004848",327,146,50,31,21,79
"E00004849",286,165,18,24,17,62
"E00004850",446,253,38,47,46,62
"E00004851",188,118,14,21,8,27
"E00004852",290,194,11,19,12,54
"E00004853",307,102,41,34,80,50
"E00174649",362,206,55,22,20,59
"E00174650",454,237,86,47,42,42
"E00174651",591,370,97,39,24,61
"E00174652",168,86,8,17,25,32
"E00174653",479,248,42,34,29,126
"E00174654",541,311,81,37,32,80
"E00174655",269,116,39,36,34,44
"E00174656",222,145,10,10,13,44
"E00174657",263,161,13,12,21,56
"E00174658",173,134,5,8,8,18
"E00174659",331,190,27,27,27,60
"E00174660",134,77,5,6,4,42
"E00174661",612,301,163,35,26,87
"E00174662",121,54,21,21,14,11
"E00174663",144,73,21,19,11,20
"E00174664",123,73,8,14,10,18
"E00174665",260,122,18,33,49,38
"E00174666",155,97,9,7,17,25
"E00174667",220,138,9,10,14,49
"E00174668",278,178,0,7,12,81
"E00174669",514,237,123,20,40,94
"E00174670",284,165,32,22,16,49
"E00174671",176,114,20,11,7,24
"E00174672",245,74,21,26,67,57
"E00174673",111,21,6,14,37,33
"E00174674",152,62,14,34,28,14
"E00174675",257,135,32,25,21,44
"E00174676",203,24,122,42,4,11
"E00174677",373,141,41,34,57,100
"E00174678",238,77,47,51,26,37
"E00174679",618,182,336,56,26,18
"E00174680",241,129,16,15,9,72
