"GeographyCode","QS204EW0001","QS204EW0002","QS204EW0003","QS204EW0004","QS204EW0005","QS204EW0006","QS204EW0007","QS204EW0008","QS204EW0009","QS204EW0010","QS204EW0011","QS204EW0012","QS204EW0013","QS204EW0014","QS204EW0015","QS204EW0016","QS204EW0017","QS204EW0018","QS204EW0019","QS204EW0020","QS204EW0021","QS204EW0022","QS204EW0023","QS204EW0024","QS204EW0025","QS204EW0026","QS204EW0027","QS204EW0028","QS204EW0029","QS204EW0030","QS204EW0031","QS204EW0032","QS204EW0033","QS204EW0034","QS204EW0035","QS204EW0036","QS204EW0037","QS204EW0038","QS204EW0039","QS204EW0040","QS204EW0041","QS204EW0042","QS204EW0043","QS204EW0044","QS204EW0045","QS204EW0046","QS204EW0047","QS204EW0048","QS204EW0049","QS204EW0050","QS204EW0051","QS204EW0052","QS204EW0053","QS204EW0054","QS204EW0055","QS204EW0056","QS204EW0057","QS204EW0058","QS204EW0059","QS204EW0060","QS204EW0061","QS204EW0062","QS204EW0063","QS204EW0064","QS204EW0065","QS204EW0066","QS204EW0067","QS204EW0068","QS204EW0069","QS204EW0070","QS204EW0071","QS204EW0072","QS204EW0073","QS204EW0074","QS204EW0075","QS204EW0076","QS204EW0077","QS204EW0078","QS204EW0079","QS204EW0080","QS204EW0081","QS204EW0082","QS204EW0083","QS204EW0084","QS204EW0085","QS204EW0086","QS204EW0087","QS204EW0088","QS204EW0089","QS204EW0090","QS204EW0091","QS204EW0092","QS204EW0093","QS204EW0094","QS204EW0095","QS204EW0096","QS204EW0097","QS204EW0098","QS204EW0099","QS204EW0100","QS204EW0101","QS204EW0102","QS204EW0103","QS204EW0104"
"E00004169",311,218,0,0,0,0,0,0,0,0,0,4,26,4,26,8,2,6,2,1,0,2,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,1,4,3,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,13,5,1,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004172",225,169,0,0,0,0,0,0,0,0,0,5,8,3,13,3,1,2,0,0,0,0,0,1,0,4,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,8,1,5,0,0,0,1,1,0,0,0,0,0,0,11,0,1,1,2,1,1,1,0,2,2,0,0,0,0,0,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"E00004173",608,419,0,0,0,0,0,0,0,0,0,6,3,11,47,6,6,7,1,3,1,2,0,1,1,13,0,3,1,1,1,0,0,0,3,0,1,0,0,2,0,0,0,3,3,6,5,2,0,3,0,0,14,8,0,0,0,6,0,0,0,0,0,0,0,0,85,10,7,42,11,4,4,1,5,0,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"E00004174",267,180,0,0,0,0,0,0,0,0,0,4,1,13,11,2,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,2,1,1,22,0,0,0,0,13,1,0,0,1,0,1,6,0,21,1,3,8,0,1,0,3,0,4,1,0,0,0,0,0,6,0,1,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0
"E00004175",286,207,0,2,0,1,0,1,0,0,0,6,2,5,15,4,5,3,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,24,1,0,0,0,23,0,0,0,0,0,0,0,0,10,0,1,4,2,3,0,0,0,0,0,0,0,0,0,0,8,0,2,4,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0
"E00004177",295,214,0,0,0,0,0,0,0,0,0,6,0,6,29,1,11,3,1,1,0,0,0,0,1,6,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,1,0,3,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,27,2,3,10,9,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004179",321,243,0,0,0,0,0,0,0,0,0,1,1,6,12,3,2,1,0,0,3,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,1,0,2,1,0,23,1,0,0,0,22,0,0,0,0,0,0,0,0,18,3,2,8,0,0,0,0,0,5,0,0,0,0,0,0,9,1,2,3,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"E00004180",271,142,0,0,0,0,0,0,0,0,0,36,2,4,53,6,3,33,0,0,0,0,0,0,0,9,1,1,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,15,1,3,5,2,1,0,1,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004181",342,260,0,0,0,0,0,0,0,0,0,1,8,2,14,11,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,5,2,0,0,0,0,0,0,0,0,7,1,0,0,0,0,1,16,0,0,0,0,16,0,0,0,0,0,0,0,0,18,0,1,4,1,0,0,3,0,8,1,0,0,0,0,0,7,0,0,2,0,3,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
"E00004182",174,122,0,0,0,0,0,0,0,0,0,1,2,2,11,0,2,2,0,2,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,3,1,0,2,0,0,12,1,0,0,0,11,0,0,0,0,0,0,0,0,6,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,10,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004183",193,160,0,0,0,0,0,0,0,0,0,0,2,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,18,0,0,0,0,18,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"E00004184",204,160,0,0,0,0,0,0,0,0,0,0,3,6,6,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,4,4,0,0,0,0,0,0,0,3,0,0,1,0,1,0,0,0,9,0,0,0,0,8,0,0,0,0,1,0,0,0,8,2,1,1,0,0,0,2,1,0,1,0,0,0,0,0,4,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004185",402,211,0,0,0,0,0,0,0,0,0,33,0,10,73,3,4,52,0,0,3,0,0,0,0,5,1,1,0,2,0,0,0,2,2,0,2,0,0,0,0,0,0,1,0,7,4,0,2,1,0,1,48,0,0,0,0,47,0,0,0,0,0,0,0,1,12,1,4,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"E00004187",476,334,0,0,0,0,0,0,0,0,0,22,2,7,53,8,3,21,0,0,4,3,0,0,0,5,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,6,7,2,0,3,0,2,14,1,1,0,0,11,0,0,0,0,0,0,0,1,10,0,1,3,3,2,0,1,0,0,0,0,0,0,0,0,14,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004188",181,123,0,0,0,0,0,0,0,0,0,2,4,10,19,3,5,1,0,0,0,0,0,1,0,2,1,1,0,0,2,0,0,3,4,0,1,0,0,3,0,0,0,1,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,2,6,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004189",314,224,0,0,0,0,0,0,0,0,0,14,1,3,24,2,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,7,1,0,0,0,0,1,22,0,9,0,0,6,0,0,1,1,4,0,0,1,16,3,0,12,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004190",469,389,0,0,0,0,0,0,0,0,0,4,3,5,29,9,2,0,0,0,0,0,0,1,0,13,0,3,0,0,0,0,1,0,9,0,8,1,0,0,0,0,0,1,1,7,6,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,3,3,1,0,2,0,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004193",654,482,0,0,0,0,0,0,0,0,0,22,14,11,49,8,17,5,1,0,1,2,0,0,3,9,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,4,2,4,1,0,3,0,0,5,0,1,1,0,0,0,0,0,2,0,0,0,1,50,0,3,17,3,6,1,0,1,17,2,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,1,1,0,0,0,0
"E00004194",248,187,0,0,0,0,0,0,0,0,0,11,0,7,23,8,3,5,0,0,0,0,2,0,0,2,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3,7,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004195",307,214,0,0,0,0,0,0,0,0,0,8,1,7,33,4,14,8,0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,8,0,1,0,0,7,0,0,0,0,0,0,0,0,30,0,4,12,3,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004196",209,170,4,3,0,0,0,0,0,0,3,9,1,0,10,0,5,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,3,0,2,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"E00004197",255,200,0,0,0,0,0,0,0,0,0,1,2,3,18,6,4,4,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,24,2,5,13,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004198",349,224,0,0,0,0,0,0,0,0,0,13,7,12,38,13,3,2,1,1,1,2,0,0,0,8,0,3,0,0,0,4,0,0,3,0,1,0,0,2,0,0,0,2,1,2,4,0,0,4,0,0,10,2,1,0,0,4,3,0,0,0,0,0,0,0,31,1,6,13,1,1,1,5,0,3,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004199",276,180,0,0,0,0,0,0,0,0,0,19,2,4,28,7,0,6,0,0,0,0,1,1,0,10,0,2,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,2,3,3,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,33,3,10,5,7,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004200",248,162,0,0,0,0,0,0,0,0,0,10,5,9,22,8,4,1,0,1,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,14,0,0,0,0,11,0,0,0,2,0,0,0,1,14,0,0,0,5,1,0,2,0,6,0,0,0,0,0,0,8,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004201",261,222,1,0,0,0,0,0,0,0,0,9,1,2,18,1,5,1,0,0,0,0,0,1,0,2,5,2,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004202",171,145,0,1,1,0,0,0,0,0,0,0,0,0,17,14,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004203",309,250,0,0,0,0,0,0,0,0,0,10,1,2,25,8,10,2,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,6,0,2,0,0,4,0,0,0,3,0,1,2,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,8,1,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004204",264,226,0,0,0,0,0,0,0,0,0,1,1,9,13,4,3,0,0,3,0,0,0,0,0,2,0,0,0,1,0,0,0,0,3,0,1,0,0,2,0,0,0,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004205",357,310,0,1,0,0,0,1,0,0,0,9,1,2,19,3,0,5,2,0,1,0,0,0,0,1,3,2,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,5,3,4,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004206",302,257,0,0,0,0,0,0,0,0,0,1,1,2,9,2,0,0,0,0,0,0,0,2,0,4,1,0,0,0,0,0,0,0,4,3,0,0,0,1,0,0,0,1,1,0,4,0,1,0,0,3,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,5,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0
"E00004207",347,217,1,0,0,0,0,0,0,0,0,2,6,6,18,3,3,4,0,0,0,1,0,0,0,5,1,1,0,0,0,0,0,0,22,22,0,0,0,0,0,0,0,1,1,5,6,0,0,6,0,0,45,0,0,0,0,43,0,0,0,0,0,0,0,2,8,0,3,3,0,0,1,0,0,1,0,0,0,0,0,0,9,0,0,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004208",285,211,0,0,0,0,0,0,0,0,0,1,2,5,15,4,3,0,0,0,0,0,0,1,0,5,1,1,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,1,1,11,0,0,0,0,0,0,20,3,0,0,0,16,0,0,0,0,0,0,0,1,6,0,2,1,2,0,0,0,0,1,0,0,0,0,0,0,8,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004209",269,203,0,0,0,0,0,0,0,0,0,7,5,5,23,11,2,3,0,0,3,0,0,0,0,2,1,1,0,0,0,0,0,0,7,6,1,0,0,0,0,0,0,0,0,4,1,0,0,1,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"E00004210",308,213,0,5,0,0,0,0,0,0,5,1,2,2,7,0,0,1,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,17,17,0,0,0,0,0,0,0,1,1,12,5,0,4,1,0,0,17,0,0,0,0,16,0,0,0,1,0,0,0,0,6,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,18,0,2,13,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
"E00004211",304,234,0,0,0,0,0,0,0,0,0,7,1,4,23,4,2,9,0,0,3,0,0,2,0,3,0,0,0,0,0,0,0,0,16,15,1,0,0,0,0,0,0,0,1,0,2,0,0,2,0,0,5,0,0,0,0,4,0,0,0,0,0,0,1,0,11,1,0,4,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004212",317,277,0,0,0,0,0,0,0,0,0,5,0,2,10,5,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,12,10,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"E00004213",439,317,0,0,0,0,0,0,0,0,0,2,2,12,7,3,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,5,5,3,0,1,2,0,0,35,1,2,0,0,28,2,0,0,2,0,0,0,0,9,0,0,4,2,0,2,0,0,1,0,0,0,0,0,0,37,4,4,21,0,0,0,0,1,0,0,0,0,0,0,7,0,0,1,1,0,0
"E00004214",505,380,1,0,0,0,0,0,0,0,0,10,5,1,28,5,7,2,1,0,0,0,1,0,1,5,0,3,2,0,0,0,0,1,13,12,0,0,0,1,0,0,0,3,4,13,15,2,6,7,0,0,18,1,0,0,0,17,0,0,0,0,0,0,0,0,5,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,9,2,2,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"E00004215",263,218,0,0,0,0,0,0,0,0,0,7,4,0,16,6,6,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,3,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004216",291,263,0,1,0,0,0,0,0,0,1,1,0,5,19,3,7,1,0,0,0,0,0,0,0,2,4,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004217",234,205,0,0,0,0,0,0,0,0,0,4,0,0,14,5,3,0,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,3,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"E00004218",296,242,1,0,0,0,0,0,0,0,0,0,1,4,17,2,4,0,0,1,0,0,0,0,0,7,0,2,0,1,0,0,0,0,8,8,0,0,0,0,0,0,0,0,2,0,4,0,4,0,0,0,14,0,0,0,0,12,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"E00004219",357,290,0,0,0,0,0,0,0,0,0,8,4,3,29,5,5,6,0,1,0,0,0,0,1,0,1,4,2,0,0,0,2,2,2,2,0,0,0,0,0,0,0,2,1,3,5,1,4,0,0,0,7,0,0,0,0,2,5,0,0,0,0,0,0,0,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004220",165,149,0,0,0,0,0,0,0,0,0,2,2,0,4,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,1,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004221",215,177,0,0,0,0,0,0,0,0,0,12,3,0,14,3,4,0,0,0,0,0,0,0,0,1,1,0,2,2,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"E00004222",204,177,0,0,0,0,0,0,0,0,0,4,0,2,11,1,1,0,2,0,1,0,0,0,0,0,1,2,3,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004223",308,213,0,0,0,0,0,0,0,0,0,5,4,5,13,5,2,1,0,0,1,0,0,0,0,2,1,0,1,0,0,0,0,0,8,7,1,0,0,0,0,0,0,0,2,7,7,0,3,3,0,1,33,0,0,0,0,33,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,1,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"E00004224",272,233,0,0,0,0,0,0,0,0,0,4,3,1,19,1,5,4,0,0,1,2,0,1,0,0,0,2,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004225",458,324,0,0,0,0,0,0,0,0,0,16,9,4,50,15,7,15,0,2,0,0,0,0,0,3,1,5,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,7,2,1,0,1,0,0,20,4,1,0,0,12,2,1,0,0,0,0,0,0,13,0,0,0,8,1,0,0,0,0,4,0,0,0,0,0,10,4,0,4,0,0,0,0,0,0,0,0,0,1,0,1,2,2,0,0,0,0
"E00004226",249,222,0,0,0,0,0,0,0,0,0,3,0,4,10,2,2,2,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0,1,0,0,3,0,0,0,0,1,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004227",264,227,0,0,0,0,0,0,0,0,0,1,4,7,8,1,2,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,1,5,2,1,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004228",198,171,0,0,0,0,0,0,0,0,0,1,2,6,11,4,2,0,0,0,0,0,0,1,0,0,1,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004229",305,245,0,0,0,0,0,0,0,0,0,8,1,4,17,2,7,0,0,0,0,0,0,1,0,4,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,8,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,6,2,0,1,2,0,0,1,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"E00004230",277,239,0,0,0,0,0,0,0,0,0,4,1,0,15,3,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,3,0,3,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004231",308,273,0,0,0,0,0,0,0,0,0,9,1,1,12,0,6,2,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"E00004232",191,158,0,0,0,0,0,0,0,0,0,0,3,4,10,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,2,0,0,0,0,1,1,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"E00004233",228,209,0,0,0,0,0,0,0,0,0,5,1,1,6,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004234",238,195,0,0,0,0,0,0,0,0,0,6,0,14,22,11,3,2,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004235",317,237,0,0,0,0,0,0,0,0,0,8,3,3,19,4,4,3,0,2,0,1,0,0,0,0,0,5,0,0,0,0,0,0,3,2,0,0,0,1,0,0,0,1,1,5,1,0,0,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,10,2,3,3,1,0,0,0,0,0,1,0,0,0,0,0,24,3,1,17,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
"E00004236",325,253,0,4,4,0,0,0,0,0,0,8,1,5,13,8,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,7,2,0,5,0,0,13,0,2,0,0,11,0,0,0,0,0,0,0,0,12,4,0,4,1,0,0,1,0,2,0,0,0,0,0,0,5,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0
