"GeographyCode","QS211EW0001","QS211EW0002","QS211EW0003","QS211EW0004","QS211EW0005","QS211EW0006","QS211EW0007","QS211EW0008","QS211EW0009","QS211EW0010","QS211EW0011","QS211EW0012","QS211EW0013","QS211EW0014","QS211EW0015","QS211EW0016","QS211EW0017","QS211EW0018","QS211EW0019","QS211EW0020","QS211EW0021","QS211EW0022","QS211EW0023","QS211EW0024","QS211EW0025","QS211EW0026","QS211EW0027","QS211EW0028","QS211EW0029","QS211EW0030","QS211EW0031","QS211EW0032","QS211EW0033","QS211EW0034","QS211EW0035","QS211EW0036","QS211EW0037","QS211EW0038","QS211EW0039","QS211EW0040","QS211EW0041","QS211EW0042","QS211EW0043","QS211EW0044","QS211EW0045","QS211EW0046","QS211EW0047","QS211EW0048","QS211EW0049","QS211EW0050","QS211EW0051","QS211EW0052","QS211EW0053","QS211EW0054","QS211EW0055","QS211EW0056","QS211EW0057","QS211EW0058","QS211EW0059","QS211EW0060","QS211EW0061","QS211EW0062","QS211EW0063","QS211EW0064","QS211EW0065","QS211EW0066","QS211EW0067","QS211EW0068","QS211EW0069","QS211EW0070","QS211EW0071","QS211EW0072","QS211EW0073","QS211EW0074","QS211EW0075","QS211EW0076","QS211EW0077","QS211EW0078","QS211EW0079","QS211EW0080","QS211EW0081","QS211EW0082","QS211EW0083","QS211EW0084","QS211EW0085","QS211EW0086","QS211EW0087","QS211EW0088","QS211EW0089","QS211EW0090","QS211EW0091","QS211EW0092","QS211EW0093","QS211EW0094","QS211EW0095","QS211EW0096","QS211EW0097","QS211EW0098","QS211EW0099","QS211EW0100","QS211EW0101","QS211EW0102","QS211EW0103","QS211EW0104","QS211EW0105","QS211EW0106","QS211EW0107","QS211EW0108","QS211EW0109","QS211EW0110","QS211EW0111","QS211EW0112","QS211EW0113","QS211EW0114","QS211EW0115","QS211EW0116","QS211EW0117","QS211EW0118","QS211EW0119","QS211EW0120","QS211EW0121","QS211EW0122","QS211EW0123","QS211EW0124","QS211EW0125","QS211EW0126","QS211EW0127","QS211EW0128","QS211EW0129","QS211EW0130","QS211EW0131","QS211EW0132","QS211EW0133","QS211EW0134","QS211EW0135","QS211EW0136","QS211EW0137","QS211EW0138","QS211EW0139","QS211EW0140","QS211EW0141","QS211EW0142","QS211EW0143","QS211EW0144","QS211EW0145","QS211EW0146","QS211EW0147","QS211EW0148","QS211EW0149","QS211EW0150","QS211EW0151","QS211EW0152","QS211EW0153","QS211EW0154","QS211EW0155","QS211EW0156","QS211EW0157","QS211EW0158","QS211EW0159","QS211EW0160","QS211EW0161","QS211EW0162","QS211EW0163","QS211EW0164","QS211EW0165","QS211EW0166","QS211EW0167","QS211EW0168","QS211EW0169","QS211EW0170","QS211EW0171","QS211EW0172","QS211EW0173","QS211EW0174","QS211EW0175","QS211EW0176","QS211EW0177","QS211EW0178","QS211EW0179","QS211EW0180","QS211EW0181","QS211EW0182","QS211EW0183","QS211EW0184","QS211EW0185","QS211EW0186","QS211EW0187","QS211EW0188","QS211EW0189","QS211EW0190","QS211EW0191","QS211EW0192","QS211EW0193","QS211EW0194","QS211EW0195","QS211EW0196","QS211EW0197","QS211EW0198","QS211EW0199","QS211EW0200","QS211EW0201","QS211EW0202","QS211EW0203","QS211EW0204","QS211EW0205","QS211EW0206","QS211EW0207","QS211EW0208","QS211EW0209","QS211EW0210","QS211EW0211","QS211EW0212","QS211EW0213","QS211EW0214","QS211EW0215","QS211EW0216","QS211EW0217","QS211EW0218","QS211EW0219","QS211EW0220","QS211EW0221","QS211EW0222","QS211EW0223","QS211EW0224","QS211EW0225","QS211EW0226","QS211EW0227","QS211EW0228","QS211EW0229","QS211EW0230","QS211EW0231","QS211EW0232","QS211EW0233","QS211EW0234","QS211EW0235","QS211EW0236","QS211EW0237","QS211EW0238","QS211EW0239","QS211EW0240","QS211EW0241","QS211EW0242","QS211EW0243","QS211EW0244","QS211EW0245","QS211EW0246","QS211EW0247","QS211EW0248","QS211EW0249","QS211EW0250","QS211EW0251"
"E02000176",6373,2798,136,0,2,4,0,6,140,6,1,21,0,0,0,3,92,6,0,5,0,232,0,53,6,35,22,103,0,0,12,2,22,0,3,0,0,0,0,1,246,60,4,508,1,66,0,10,0,0,0,0,0,18,2,1,0,1,0,323,31,38,142,0,0,0,1,2,0,0,0,1,0,0,0,1,0,0,1,0,18,2,0,0,0,0,0,3,0,2,0,0,3,1,0,1,0,1,0,0,3,0,0,0,1,0,0,1,0,0,5,6,0,0,3,0,0,0,0,0,0,0,0,0,0,6,1,0,1,1,52,248,39,27,203,2,1,1,2,0,0,2,0,0,19,1,10,0,88,3,15,0,0,4,0,3,0,0,0,0,0,0,0,0,11,4,1,39,0,0,5,13,57,58,0,0,7,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,7,61,1,0,0,0,4,0,0,2,0,0,0,2,0,0,0,6,6,0,0,0,34,4,0,6,0,0,0,3,12,1,0,0,0,0,7,1,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,50
"E02000177",8948,4132,330,15,0,31,0,3,84,7,5,14,0,0,2,2,27,5,1,12,0,137,1,43,14,6,7,89,1,0,92,4,22,0,0,5,0,0,0,5,91,40,3,253,0,30,0,8,0,0,0,0,0,13,3,0,0,1,0,190,156,86,131,0,0,0,0,0,0,1,0,7,3,0,0,3,0,0,4,0,5,1,1,0,0,0,0,1,5,4,0,0,0,0,6,0,0,0,0,0,3,0,0,1,1,0,0,2,0,0,0,4,1,0,0,0,0,0,0,0,7,0,0,1,2,7,1,1,1,0,83,91,41,682,124,42,6,9,1,1,0,3,0,0,69,1,24,0,35,0,12,1,0,1,3,23,0,0,2,0,0,0,1,2,24,0,1,10,2,0,13,13,661,191,0,0,61,0,1,0,2,0,0,0,0,0,6,1,0,1,1,2,23,0,109,6,0,40,145,0,8,0,0,2,0,0,4,1,0,0,4,0,0,0,2,4,6,0,0,19,1,1,0,0,4,0,21,43,0,2,6,2,8,12,1,0,2,2,0,0,1,0,7,0,0,0,0,9,3,0,29
"E02000178",8857,3388,515,10,6,27,0,1,146,22,6,17,0,0,0,2,40,2,0,2,1,208,2,56,10,6,10,126,1,0,62,1,20,1,4,1,0,0,0,5,85,79,11,348,0,99,2,20,0,0,0,0,1,18,0,0,0,2,0,224,156,96,123,0,0,0,0,0,0,1,0,6,2,0,1,0,1,0,1,0,1,0,0,0,0,0,0,2,0,1,0,0,5,0,2,0,0,0,0,0,14,0,1,1,3,0,0,2,0,0,8,12,0,0,1,0,0,0,0,1,2,0,2,0,2,7,5,1,0,0,94,253,57,295,148,45,1,2,5,1,5,3,1,0,78,0,32,0,35,1,21,0,0,2,2,5,0,0,10,0,1,0,0,0,49,3,1,8,1,0,12,24,628,227,0,0,105,0,3,0,1,0,1,0,0,0,12,0,1,2,0,0,0,1,99,0,0,42,246,0,1,0,0,1,0,0,3,0,0,0,1,8,1,0,1,12,0,0,0,49,0,3,1,0,2,0,15,31,0,1,11,3,0,16,3,0,12,3,4,1,0,0,11,2,0,0,0,4,0,1,46
"E02000179",6329,2740,139,4,0,6,0,5,76,6,2,10,0,0,0,3,64,6,0,8,2,166,0,32,5,10,18,71,0,0,83,0,33,0,0,2,2,0,0,8,119,37,11,271,1,39,0,12,1,0,0,0,0,16,4,0,0,0,0,206,68,58,117,0,0,0,0,0,0,4,0,4,0,0,0,2,0,0,2,0,5,0,1,0,1,0,0,1,0,2,0,0,1,0,2,0,0,0,1,0,15,0,0,1,1,0,0,1,1,0,2,1,0,0,0,1,0,0,0,2,0,0,0,0,1,1,7,0,1,1,48,175,54,293,143,25,0,4,0,1,0,1,0,0,60,4,14,0,71,0,24,5,0,6,2,1,0,0,9,0,0,0,0,0,3,1,0,9,0,0,7,10,428,56,0,0,42,0,5,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,78,0,0,17,65,0,3,0,0,0,0,0,2,0,4,0,0,0,0,0,2,2,0,0,0,31,1,0,1,0,0,3,9,26,1,2,0,0,0,2,0,0,8,2,0,0,0,0,5,0,0,0,0,6,0,2,28
"E02000180",8202,3800,260,8,0,9,0,0,80,9,3,4,0,1,2,4,35,2,0,13,0,137,2,45,37,2,1,104,0,0,37,3,37,0,3,0,0,0,0,10,94,37,1,375,0,61,0,1,0,0,0,0,0,39,2,0,0,0,0,161,122,62,112,0,0,0,1,3,0,2,0,8,0,0,0,1,1,2,0,0,6,1,0,0,1,0,0,7,0,1,2,0,0,0,2,0,0,0,0,0,9,2,1,0,2,0,0,1,0,1,1,10,0,0,32,0,0,0,0,0,0,0,0,0,0,13,8,0,1,1,71,146,40,498,256,17,0,5,2,0,1,0,2,2,50,0,20,0,28,3,8,0,0,8,0,13,0,0,1,0,0,2,0,0,22,1,1,12,0,0,27,30,541,153,0,0,40,0,20,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,75,0,0,66,85,4,0,0,0,0,0,0,1,0,0,0,0,5,0,0,1,2,0,3,0,23,1,0,1,0,0,1,13,25,0,3,5,1,0,3,1,1,1,2,0,1,0,0,0,0,0,0,0,12,0,0,7
"E02000181",7708,3559,261,8,0,18,0,3,205,9,3,7,0,0,2,3,83,4,0,8,0,232,0,75,16,20,37,131,2,0,21,1,19,0,1,0,0,0,0,9,189,47,6,448,0,40,0,13,0,0,0,0,0,25,0,0,0,0,0,337,57,46,127,0,0,0,0,2,0,1,0,0,0,0,0,4,0,0,0,0,7,0,1,0,0,0,0,1,0,2,0,0,1,1,1,0,0,0,0,0,7,2,1,0,1,0,0,0,1,0,3,8,0,0,1,0,0,1,0,0,0,0,0,0,0,4,4,0,0,0,60,310,62,98,193,25,1,1,0,0,0,2,4,0,24,5,21,0,104,0,28,4,0,8,4,2,0,0,0,0,0,0,1,0,43,1,0,9,0,0,9,29,166,88,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,14,1,0,6,65,0,1,0,0,0,0,0,5,0,0,0,1,1,0,0,12,2,2,1,0,37,5,0,6,0,0,3,11,17,1,0,1,1,0,3,0,0,10,0,0,0,1,0,8,0,0,0,0,3,0,1,43
"E02000182",6697,2309,107,2,5,27,0,1,92,14,12,19,0,0,1,2,115,5,1,8,0,158,1,57,9,35,17,64,0,0,69,6,13,0,1,2,0,0,0,5,161,60,12,274,0,29,0,6,2,0,0,0,0,24,1,0,0,2,1,270,56,38,100,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,3,0,1,0,1,0,0,0,1,1,1,0,13,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,2,4,0,47,389,108,201,221,32,1,0,0,1,1,10,0,0,42,4,21,0,378,0,91,0,0,9,2,0,0,0,1,0,0,0,1,0,26,1,3,17,0,0,8,21,255,74,0,0,26,0,5,1,2,0,0,0,0,0,2,4,0,0,4,0,5,0,30,0,0,22,170,5,4,0,0,1,0,0,4,0,1,0,0,1,0,4,3,3,1,0,0,98,3,0,0,0,0,0,5,25,0,2,0,1,0,6,0,0,19,0,0,0,1,0,0,1,0,0,0,10,1,0,25
"E02000183",7913,4227,290,1,0,10,1,5,136,4,3,11,0,0,0,5,29,5,0,12,0,185,0,51,14,3,5,110,1,0,26,5,32,0,4,0,0,0,0,8,244,38,6,351,0,35,0,6,0,0,0,0,0,23,5,0,0,0,0,219,63,58,152,0,0,0,2,1,0,1,0,10,4,0,0,4,2,0,1,0,1,0,0,0,0,0,0,3,0,0,2,0,1,1,3,0,0,0,0,2,6,0,0,0,1,0,0,4,1,1,0,2,1,0,0,0,0,2,0,1,1,1,0,0,1,2,1,0,0,3,69,145,17,246,119,8,1,0,0,0,0,0,1,0,48,0,17,0,24,1,13,0,1,13,2,2,0,0,0,0,0,1,0,0,15,1,4,5,0,0,2,20,273,96,0,0,20,0,0,0,1,0,0,0,0,0,3,0,1,0,2,0,0,0,39,0,0,17,58,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,1,3,1,1,0,22,0,0,0,0,0,0,19,45,0,5,7,1,0,1,0,1,10,3,3,0,0,0,1,0,0,0,0,11,1,3,32
"E02000184",8882,3550,314,13,1,15,0,1,74,10,1,9,0,0,0,6,31,5,1,16,0,158,0,69,23,20,5,97,0,0,86,13,26,0,1,1,0,0,0,6,76,31,1,332,0,69,0,7,0,0,0,0,0,30,0,0,0,2,0,141,142,81,146,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,1,0,5,0,0,0,0,0,0,4,1,2,2,0,0,0,0,3,0,0,0,0,6,0,1,7,5,0,0,40,1,0,0,5,0,1,1,4,0,0,0,3,0,0,0,0,0,5,1,1,0,0,68,186,36,909,246,56,0,3,2,0,2,0,1,0,70,4,19,0,21,0,34,1,0,6,8,16,0,1,1,0,0,1,0,1,11,3,1,22,1,2,4,29,680,152,0,0,53,0,3,9,1,0,0,1,0,0,3,0,1,0,3,0,1,0,110,5,0,39,170,5,4,0,3,0,0,0,27,0,0,0,3,1,0,0,1,2,1,2,0,17,0,0,2,0,0,2,14,42,0,0,2,4,0,2,0,0,0,0,0,0,0,0,17,1,0,0,2,0,0,0,17
"E02000185",8290,2776,427,13,5,41,0,0,90,24,7,23,1,0,0,6,54,4,0,13,2,240,0,29,4,16,5,90,0,0,144,2,31,0,2,2,1,0,0,17,65,71,12,250,0,105,0,14,1,0,1,0,4,9,1,0,0,0,0,203,96,75,109,1,0,0,0,1,0,3,0,3,0,0,1,2,0,0,0,0,2,2,0,0,1,0,0,6,2,1,3,0,3,0,0,0,0,0,0,0,7,0,0,1,1,0,0,1,1,0,6,6,0,20,7,3,0,1,0,1,1,0,0,0,0,1,1,1,1,0,66,202,62,386,130,58,0,18,0,0,0,1,2,0,106,0,34,0,37,2,21,0,0,4,1,7,0,0,7,0,0,0,0,2,33,1,1,27,0,0,11,26,765,215,1,0,53,0,0,0,0,0,0,0,0,0,1,6,1,1,3,0,6,0,122,1,0,26,391,10,7,3,0,2,0,0,1,0,0,0,0,3,0,0,2,7,0,0,1,52,1,2,1,0,2,4,17,26,0,1,13,1,0,29,0,0,31,4,0,0,1,0,17,0,0,0,0,5,0,0,34
"E02000186",6687,2958,250,3,0,19,0,5,81,0,4,13,0,0,1,2,47,3,0,19,0,137,0,41,13,10,0,95,0,0,32,2,22,1,0,1,1,0,0,3,104,49,14,447,0,47,0,2,0,0,0,0,0,8,1,0,0,0,0,208,63,48,78,0,1,0,0,0,0,3,0,2,2,0,0,3,0,0,0,0,5,0,0,0,2,0,0,0,0,1,3,0,1,0,0,1,0,0,0,0,5,0,3,0,5,0,0,9,5,0,0,4,0,1,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,51,201,29,254,136,6,1,6,3,0,0,8,2,0,47,6,22,0,47,0,52,7,0,1,0,12,0,0,0,0,0,0,0,0,22,2,3,23,0,0,7,25,354,71,0,0,74,0,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,40,0,0,24,103,0,0,0,0,0,0,0,1,0,0,0,0,2,8,0,2,4,4,4,0,29,0,3,1,0,0,0,13,25,0,3,1,0,0,8,0,0,7,3,1,0,0,0,0,0,0,0,1,6,0,0,17
"E02000187",8155,2602,240,5,1,14,0,1,28,17,6,5,3,0,0,8,18,4,0,33,1,97,1,45,25,8,2,83,0,0,57,5,29,0,0,3,0,0,0,8,42,32,4,221,0,68,1,1,2,0,0,0,0,15,5,0,0,3,0,95,74,126,80,1,3,0,0,0,0,5,0,4,2,0,0,1,3,0,0,1,1,1,0,0,0,0,0,0,4,2,2,0,0,0,2,0,0,0,0,0,16,0,1,7,1,0,0,4,1,0,3,2,0,0,0,0,0,0,0,4,3,0,0,0,1,2,1,1,0,0,91,144,51,1511,257,34,0,12,1,0,0,0,0,0,114,5,2,0,29,5,32,7,0,11,4,8,0,0,1,1,0,0,0,0,20,2,3,10,0,0,12,19,817,161,0,0,73,0,3,6,0,0,0,0,0,0,1,0,0,3,0,0,0,0,119,2,0,40,134,0,4,0,0,0,0,0,0,0,0,1,3,0,3,0,1,2,3,4,0,8,2,1,0,0,1,0,52,41,0,1,21,1,0,11,0,0,8,1,1,0,0,0,3,5,0,0,0,12,0,0,23
"E02000188",8322,2718,173,5,8,29,1,0,33,40,4,6,0,0,2,8,43,1,0,25,0,112,1,32,16,8,0,79,0,0,126,1,34,0,1,5,0,0,0,4,25,36,3,247,0,75,0,9,1,0,0,0,0,20,2,1,0,1,0,92,66,84,120,0,0,2,0,0,0,0,0,4,1,0,0,3,0,0,0,0,6,1,0,0,6,2,0,5,0,4,0,0,0,0,2,1,0,0,1,0,7,0,0,0,0,0,0,1,0,0,2,3,0,1,1,1,2,0,0,0,2,0,0,0,0,3,0,1,0,0,46,269,72,1394,456,32,1,5,0,0,1,1,0,0,121,5,14,0,22,0,23,0,0,16,1,31,1,0,1,0,0,0,0,0,33,2,1,17,0,0,16,30,554,174,0,0,72,0,5,0,1,1,0,1,0,0,1,1,1,0,1,0,7,0,53,3,0,24,254,8,0,0,0,1,0,0,1,0,0,1,5,2,4,0,3,9,0,2,0,18,0,0,0,0,0,0,17,60,0,2,11,2,0,14,0,0,6,2,0,0,0,0,5,0,0,0,0,9,0,0,17
"E02000189",5944,1686,115,1,2,12,0,1,50,4,6,2,0,0,3,2,22,0,4,19,0,84,1,30,5,2,5,69,0,0,24,1,15,0,0,0,0,0,0,4,76,21,4,243,0,31,0,5,0,0,0,0,0,8,3,0,0,4,1,132,48,59,60,0,0,0,0,1,0,3,0,2,0,0,0,2,0,0,0,0,4,0,0,0,0,0,2,16,1,1,2,0,1,0,1,2,0,2,0,0,8,0,1,0,0,0,0,34,1,0,2,1,0,11,4,0,0,1,0,0,1,1,0,0,0,6,1,1,1,0,76,203,62,944,283,19,1,10,1,0,0,0,1,0,64,0,6,0,40,0,23,0,0,19,2,9,0,0,0,1,0,0,1,2,48,4,1,25,0,3,6,21,455,201,0,0,97,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,45,0,0,63,79,2,2,0,0,0,0,0,0,0,0,0,2,1,0,0,2,6,1,7,0,5,0,0,0,0,1,0,10,69,1,0,7,1,0,1,0,1,3,3,0,0,1,0,3,0,0,0,0,3,1,0,7
"E02000190",7530,2757,179,0,0,7,0,0,45,14,5,11,0,0,4,1,57,2,0,22,0,145,0,82,17,8,3,110,0,0,12,4,21,0,3,7,0,0,0,3,72,57,1,385,0,57,0,9,0,0,1,0,0,25,1,0,0,2,0,162,82,71,113,0,0,0,2,0,0,2,0,5,0,0,1,1,0,0,0,0,7,0,0,0,0,0,0,8,1,0,0,0,2,1,1,0,0,1,0,0,19,0,2,0,1,0,1,0,0,0,3,6,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,2,1,0,53,254,84,634,658,7,0,1,0,0,1,8,0,0,73,3,21,0,69,0,67,0,0,21,3,4,0,0,0,0,0,0,0,1,28,6,1,27,0,0,6,28,359,118,0,0,66,0,4,0,3,2,0,0,0,0,1,0,0,1,1,0,0,0,21,0,0,21,135,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,5,2,0,0,22,0,0,0,0,0,3,1,24,0,0,1,1,0,5,0,0,5,2,5,0,2,0,0,0,1,0,0,2,0,0,22
"E02000191",7497,2650,170,3,2,0,0,1,135,20,0,12,0,0,4,4,53,3,0,26,0,147,3,68,23,11,7,118,0,0,11,2,21,0,2,0,0,0,0,0,70,44,2,391,0,54,0,14,0,0,0,0,0,11,1,0,0,1,0,172,31,43,128,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,4,0,3,1,1,1,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,1,1,0,15,5,0,0,12,0,2,0,0,1,0,0,6,2,0,0,0,0,6,1,1,1,0,48,419,81,320,765,10,0,0,3,1,1,16,1,0,65,3,10,0,63,0,62,1,0,17,5,10,0,0,2,0,0,0,1,0,105,10,3,42,0,0,17,36,283,72,0,0,52,0,2,6,2,0,0,0,0,0,0,0,0,1,1,1,1,0,19,0,1,36,134,0,6,0,0,0,0,0,1,2,0,0,1,6,0,0,0,9,2,2,0,19,0,0,0,0,0,0,1,36,1,1,3,4,0,68,2,0,14,5,0,0,0,0,1,0,0,0,0,5,0,0,34
"E02000192",7157,2754,198,10,0,6,0,1,69,10,2,8,0,0,0,2,60,7,1,6,0,151,1,47,1,4,3,126,1,0,48,4,23,0,0,2,0,0,0,2,81,29,5,303,0,42,0,9,0,0,0,0,1,35,2,0,0,1,0,133,90,66,114,0,0,0,3,0,0,6,0,2,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2,2,0,0,1,0,0,0,0,0,2,0,1,0,1,5,2,3,3,0,75,164,57,1019,221,4,0,3,0,0,0,4,0,0,86,0,7,0,31,0,18,5,0,6,3,3,0,0,2,0,0,0,0,0,21,5,0,10,0,0,6,28,429,90,0,0,55,2,12,1,1,0,0,0,0,0,2,0,0,2,0,8,0,0,20,6,0,15,87,2,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,2,0,6,0,13,0,0,1,0,0,0,3,44,0,3,3,1,0,7,0,0,5,0,0,0,2,0,2,0,0,0,1,2,1,0,41
"E02000193",7630,3231,184,4,0,7,2,0,76,14,3,11,0,0,1,0,70,9,0,15,0,205,1,65,5,0,3,146,1,0,3,2,21,1,1,4,0,0,0,4,110,40,4,401,0,61,0,2,0,0,0,0,0,34,0,0,0,1,0,171,47,36,214,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,2,2,1,0,0,0,0,3,0,1,0,0,0,0,1,4,0,1,0,0,14,0,0,1,0,1,0,18,0,0,2,1,0,0,2,3,0,0,0,0,0,0,0,0,0,8,0,0,1,0,51,272,47,344,575,5,2,0,2,1,0,2,0,0,30,1,5,0,51,0,76,0,0,4,4,6,0,0,4,0,0,2,2,0,46,8,1,21,2,0,28,56,225,76,0,0,68,1,20,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,4,0,0,14,135,0,0,0,0,1,0,1,0,0,0,0,0,12,0,0,4,2,1,1,0,13,3,2,0,0,1,2,3,64,0,5,2,0,0,8,1,0,6,0,0,0,0,0,0,0,1,0,0,5,0,0,16
